Recording Name,Model Name,Score
H4.10.4,H5.256,-791.1896718736498
H4.10.4,H6.256,-790.6994884260289
H4.10.4,H7.256,-160.01399765884096
H4.10.4,H8.256,-161.86410472247027
H4.10.4,H9.256,-140.94296150916745
H4.10.5,H1.256,-131.13262837967824
H4.10.5,H2.256,-1031.4278510757283
H4.10.5,H4.256,-43.607139286565044
H4.10.5,H5.256,-787.9995596350866
H4.10.5,H6.256,-762.1779294521589
H4.10.5,H7.256,-156.5051860169056
H4.10.5,H8.256,-158.61452461069382
H4.10.5,H9.256,-139.78340714303283
H4.10.6,H1.256,-138.57495406915058
H4.10.6,H2.256,-988.2178667031031
H4.10.6,H4.256,-43.22991569130931
H4.10.6,H5.256,-789.8619236857952
H4.10.6,H6.256,-786.1688158618036
H4.10.6,H7.256,-159.79875978343662
H4.10.6,H8.256,-161.51505419129944
H4.10.6,H9.256,-146.29862737568763
H5.10.1,H1.256,-62.25533495057605
H5.10.1,H2.256,-264.7934272011042
H5.10.1,H4.256,-363.01675081576906
H5.10.1,H5.256,-37.289125531821874
H5.10.1,H6.256,-470.79127992426254
H5.10.1,H7.256,-88.01143120092766
H5.10.1,H8.256,-71.83373518122686
H5.10.1,H9.256,-93.73110464651508
H5.10.2,H1.256,-63.755282374719926
H5.10.2,H2.256,-258.7354768877031
H5.10.2,H4.256,-364.709445093853
H5.10.2,H5.256,-38.43724787793077
H5.10.2,H6.256,-439.7265730722794
H5.10.2,H7.256,-87.81728755776501
H5.10.2,H8.256,-70.31701387849681
H5.10.2,H9.256,-94.79484150501277
H5.10.3,H1.256,-63.6936801271716
H5.10.3,H2.256,-260.8858455808491
H5.10.3,H4.256,-369.1045476427017
H5.10.3,H5.256,-37.896999132701616
H5.10.3,H6.256,-459.05241495182713
H5.10.3,H7.256,-88.1514501465945
H5.10.3,H8.256,-71.32288773497532
H5.10.3,H9.256,-96.32135942157548
H5.10.4,H1.256,-64.04904259359036
H5.10.4,H2.256,-258.5181441914976
H5.10.4,H4.256,-361.29538463715056
H5.10.4,H5.256,-38.369048729514525
H5.10.4,H6.256,-437.46791509170663
H5.10.4,H7.256,-87.40494047674515
H5.10.4,H8.256,-69.7673919421931
H5.10.4,H9.256,-95.22333924572142
H5.10.5,H1.256,-63.26879435656006
H5.10.5,H2.256,-252.13810714304915
H5.10.5,H4.256,-349.5208231316203
H5.10.5,H5.256,-38.653235170452724
H5.10.5,H6.256,-441.6349859999209
H5.10.5,H7.256,-87.08652142621969
H5.10.5,H8.256,-70.36095978145302
H5.10.5,H9.256,-97.6525219485391
H5.10.6,H1.256,-62.77342645752734
H5.10.6,H2.256,-262.79067693492857
H5.10.6,H4.256,-351.43436208552436
H5.10.6,H5.256,-38.447631346978625
H5.10.6,H6.256,-440.48600481186446
H5.10.6,H7.256,-86.34696397788105
H5.10.6,H8.256,-70.67139090473587
H5.10.6,H9.256,-93.62217988947349
H6.10.1,H1.256,-519.0239766102723
H6.10.1,H2.256,-13147.356668863253
H6.10.1,H4.256,-23695.03710826978
H6.10.1,H5.256,-6210.770924316907
H6.10.1,H6.256,-63.508982857086586
H6.10.1,H7.256,-272.57251707330704
H6.10.1,H8.256,-372.8895545469042
H6.10.1,H9.256,-545.9314823766904
H6.10.2,H1.256,-496.24381526801733
H6.10.2,H2.256,-12173.576011524508
H6.10.2,H4.256,-21769.373494049858
H6.10.2,H5.256,-6655.59379848953
H6.10.2,H6.256,-63.800275938546534
H6.10.2,H7.256,-265.37845008637544
H6.10.2,H8.256,-348.2159945561363
H6.10.2,H9.256,-520.88133242549
H6.10.3,H1.256,-482.58557118902195
H6.10.3,H2.256,-11941.845056837794
H6.10.3,H4.256,-21712.217511914787
H6.10.3,H5.256,-6732.719600851057
H6.10.3,H6.256,-66.10448347100318
H6.10.3,H7.256,-262.8246516089074
H6.10.3,H8.256,-352.206612340185
H6.10.3,H9.256,-519.5860287628869
H6.10.4,H1.256,-467.4409301023894
H6.10.4,H2.256,-11271.654563606202
H6.10.4,H4.256,-20756.415203995406
H6.10.4,H5.256,-7023.927570628556
H6.10.4,H6.256,-65.41055262457066
H6.10.4,H7.256,-266.7161129120417
H6.10.4,H8.256,-336.75517737765085
H6.10.4,H9.256,-503.35073603839396
H6.10.5,H1.256,-451.25836326283
H6.10.5,H2.256,-10773.284843760624
H6.10.5,H4.256,-19905.222657140996
H6.10.5,H5.256,-7384.524532407153
H6.10.5,H6.256,-65.49022205353965
H6.10.5,H7.256,-269.51058964692777
H6.10.5,H8.256,-331.4288535856369
H6.10.5,H9.256,-481.65640500625216
H6.10.6,H1.256,-489.66809879672473
H6.10.6,H2.256,-12101.020213859367
H6.10.6,H4.256,-22225.37644486384
H6.10.6,H5.256,-7248.99518416854
H6.10.6,H6.256,-62.64691793215128
H6.10.6,H7.256,-275.90037029558715
H6.10.6,H8.256,-359.6112676927888
H6.10.6,H9.256,-532.1360030161698
H7.10.1,H1.256,-191.2632760749906
H7.10.1,H2.256,-1088.8676182162499
H7.10.1,H4.256,-836.2662643436141
H7.10.1,H5.256,-660.0431083005743
H7.10.1,H6.256,-638.0059702427847
H7.10.1,H7.256,-49.36404205312466
H7.10.1,H8.256,-148.23203195175557
H7.10.1,H9.256,-226.63935869623415
H7.10.2,H1.256,-194.40840906860532
H7.10.2,H2.256,-1026.7961332088935
H7.10.2,H4.256,-822.8239073808847
H7.10.2,H5.256,-717.9847504520936
H7.10.2,H6.256,-623.8061853188736
H7.10.2,H7.256,-49.051384970049874
H7.10.2,H8.256,-146.63646339262002
H7.10.2,H9.256,-228.22712143027425
H7.10.3,H1.256,-188.19031269449889
H7.10.3,H2.256,-1011.5456270331531
H7.10.3,H4.256,-854.7769144995419
H7.10.3,H5.256,-734.6948901464187
H7.10.3,H6.256,-572.9876302165821
H7.10.3,H7.256,-49.57982009335104
H7.10.3,H8.256,-140.6324402416318
H7.10.3,H9.256,-221.6960665314889
H7.10.4,H1.256,-199.712658490105
H7.10.4,H2.256,-1142.7185101635966
H7.10.4,H4.256,-868.287790414035
H7.10.4,H5.256,-707.8277847848552
H7.10.4,H6.256,-642.5788568360549
H7.10.4,H7.256,-49.437456534449964
H7.10.4,H8.256,-151.50310246632918
H7.10.4,H9.256,-228.70570006747795
H7.10.5,H1.256,-187.03382656038124
H7.10.5,H2.256,-1091.7714703039774
H7.10.5,H4.256,-899.6382367725704
H7.10.5,H5.256,-762.158742836789
H7.10.5,H6.256,-622.6089382318156
H7.10.5,H7.256,-49.35185342922574
H7.10.5,H8.256,-141.38720476601733
H7.10.5,H9.256,-224.92845629902507
H7.10.6,H1.256,-186.28441180899026
H7.10.6,H2.256,-951.3586620706234
H7.10.6,H4.256,-791.8350435082751
H7.10.6,H5.256,-756.3808059158133
H7.10.6,H6.256,-619.6962288075779
H7.10.6,H7.256,-48.70263570470249
H7.10.6,H8.256,-145.22695262300266
H7.10.6,H9.256,-227.0233695698393
H8.10.1,H1.256,-105.01587923016578
H8.10.1,H2.256,-885.4223971994229
H8.10.1,H4.256,-2079.7969437759148
H8.10.1,H5.256,-1089.7180884404486
H8.10.1,H6.256,-375.77338001971276
H8.10.1,H7.256,-114.93711236108022
H8.10.1,H8.256,-53.08396433412346
H8.10.1,H9.256,-113.20136770456931
H8.10.2,H1.256,-103.0181112091528
H8.10.2,H2.256,-847.1057586463945
H8.10.2,H4.256,-1940.6027245963817
H8.10.2,H5.256,-1256.3077893626905
H8.10.2,H6.256,-373.8463713782651
H8.10.2,H7.256,-116.54894491155707
H8.10.2,H8.256,-52.82820998939208
H8.10.2,H9.256,-109.70314156128724
H8.10.3,H1.256,-102.21718961092613
H8.10.3,H2.256,-925.4474736262779
H8.10.3,H4.256,-2067.6993955726653
H8.10.3,H5.256,-1066.4216098466302
H8.10.3,H6.256,-361.27377246900255
H8.10.3,H7.256,-118.59640794260369
H8.10.3,H8.256,-54.81474038641953
H8.10.3,H9.256,-108.28111997091659
H8.10.4,H1.256,-101.20724088099706
H8.10.4,H2.256,-865.7433374790966
H8.10.4,H4.256,-1958.1686026104915
H8.10.4,H5.256,-1182.5149611958589
H8.10.4,H6.256,-370.6201992119447
H8.10.4,H7.256,-111.59632789087514
H8.10.4,H8.256,-52.27937250469712
H8.10.4,H9.256,-109.83798830358671
H8.10.5,H1.256,-106.4053248167976
H8.10.5,H2.256,-893.8718960697666
H8.10.5,H4.256,-2035.593821426508
H8.10.5,H5.256,-1212.7816196184842
H8.10.5,H6.256,-375.60949115202783
H8.10.5,H7.256,-114.73684011247829
H8.10.5,H8.256,-53.354922707147516
H8.10.5,H9.256,-110.54810230770948
H8.10.6,H1.256,-100.99906724320442
H8.10.6,H2.256,-889.0344329563917
H8.10.6,H4.256,-1982.2600302038877
H8.10.6,H5.256,-1431.191359121549
H8.10.6,H6.256,-376.41745265677906
H8.10.6,H7.256,-110.63046522844397
H8.10.6,H8.256,-52.6349853522687
H8.10.6,H9.256,-113.520303854663
H9.10.1,H1.256,-87.69449760525049
H9.10.1,H2.256,-1078.85436326629
H9.10.1,H4.256,-648.6073620832448
H9.10.1,H5.256,-1796.1642260104793
H9.10.1,H6.256,-513.7354190308677
H9.10.1,H7.256,-142.0041412772464
H9.10.1,H8.256,-118.80095727405508
H9.10.1,H9.256,-60.444235620404115
H9.10.2,H1.256,-90.78335917886437
H9.10.2,H2.256,-1061.6759445600105
H9.10.2,H4.256,-710.4854641614617
H9.10.2,H5.256,-1926.0779438555003
H9.10.2,H6.256,-516.6933789684427
H9.10.2,H7.256,-147.71064963434057
H9.10.2,H8.256,-125.54910834384783
H9.10.2,H9.256,-59.6323023229703
H9.10.3,H1.256,-88.65870658639663
H9.10.3,H2.256,-1030.2253883414567
H9.10.3,H4.256,-699.3933595773179
H9.10.3,H5.256,-1793.554809206994
H9.10.3,H6.256,-507.14780048378765
H9.10.3,H7.256,-142.05572888041834
H9.10.3,H8.256,-118.44808327961235
H9.10.3,H9.256,-58.720711749481914
H9.10.4,H1.256,-90.2888946701936
H9.10.4,H2.256,-1019.5046959559396
H9.10.4,H4.256,-670.0027263357232
H9.10.4,H5.256,-1559.9737813494723
H9.10.4,H6.256,-532.2428488695066
H9.10.4,H7.256,-143.75958908091542
H9.10.4,H8.256,-125.0402442286435
H9.10.4,H9.256,-57.13326255276922
H9.10.5,H1.256,-94.42046461592079
H9.10.5,H2.256,-1031.6454681845767
H9.10.5,H4.256,-836.8983035958393
H9.10.5,H5.256,-1570.6643415171177
H9.10.5,H6.256,-538.4101221729924
H9.10.5,H7.256,-148.2258138399052
H9.10.5,H8.256,-127.25643869719158
H9.10.5,H9.256,-57.27654213688907
H9.10.6,H1.256,-90.55506653633729
H9.10.6,H2.256,-1025.9348414032975
H9.10.6,H4.256,-727.930986165326
H9.10.6,H5.256,-1627.3184517782906
H9.10.6,H6.256,-522.5672284927136
H9.10.6,H7.256,-143.26704356244315
H9.10.6,H8.256,-125.05865021253332
H9.10.6,H9.256,-56.27769046146194
