Recording Name,Model Name,Score
H5.15.3,H4.256,-356.6883029238374
H5.15.3,H5.256,-38.57569540799677
H5.15.3,H6.256,-442.7632664442387
H5.15.3,H7.256,-87.41135401179389
H5.15.3,H8.256,-70.36062256413857
H5.15.3,H9.256,-96.66504469484413
H5.15.4,H1.256,-62.607462589315226
H5.15.4,H2.256,-258.1156488960685
H5.15.4,H4.256,-351.50122043156614
H5.15.4,H5.256,-38.40396652076611
H5.15.4,H6.256,-437.1421744268116
H5.15.4,H7.256,-86.48410742613908
H5.15.4,H8.256,-70.17559049162777
H5.15.4,H9.256,-94.34724799398386
H6.15.1,H1.256,-506.9811395789006
H6.15.1,H2.256,-12696.979266228493
H6.15.1,H4.256,-22872.30182429453
H6.15.1,H5.256,-6348.381370641805
H6.15.1,H6.256,-63.629506909034475
H6.15.1,H7.256,-270.60546897350054
H6.15.1,H8.256,-360.53238615544643
H6.15.1,H9.256,-533.1458586173285
H6.15.2,H1.256,-491.58776913264046
H6.15.2,H2.256,-12144.872558588548
H6.15.2,H4.256,-21912.116918528423
H6.15.2,H5.256,-6717.674845129859
H6.15.2,H6.256,-65.31298793538973
H6.15.2,H7.256,-263.2449435388927
H6.15.2,H8.256,-355.0090548067039
H6.15.2,H9.256,-524.4533704260498
H6.15.3,H1.256,-458.3230271711741
H6.15.3,H2.256,-11000.856637807148
H6.15.3,H4.256,-20301.01259629267
H6.15.3,H5.256,-7140.148052754987
H6.15.3,H6.256,-66.05422127293986
H6.15.3,H7.256,-267.6172821935768
H6.15.3,H8.256,-331.0817994425273
H6.15.3,H9.256,-489.74926604174533
H6.15.4,H1.256,-480.5885676034553
H6.15.4,H2.256,-11763.116443010314
H6.15.4,H4.256,-21623.66360770749
H6.15.4,H5.256,-7298.150138714512
H6.15.4,H6.256,-62.97757380056786
H6.15.4,H7.256,-273.80076637612757
H6.15.4,H8.256,-354.1150663281903
H6.15.4,H9.256,-521.6794966654654
H7.15.1,H1.256,-195.63293880730703
H7.15.1,H2.256,-1078.2060699436427
H7.15.1,H4.256,-835.0443656299087
H7.15.1,H5.256,-688.3603127444402
H7.15.1,H6.256,-641.7021865643453
H7.15.1,H7.256,-49.09802310269678
H7.15.1,H8.256,-148.83459234557668
H7.15.1,H9.256,-228.29150637152938
H7.15.2,H1.256,-186.90192995383265
H7.15.2,H2.256,-1006.205386823383
H7.15.2,H4.256,-840.8260691615661
H7.15.2,H5.256,-720.1945797114012
H7.15.2,H6.256,-581.4416381784637
H7.15.2,H7.256,-49.56544198609095
H7.15.2,H8.256,-141.4504571302726
H7.15.2,H9.256,-222.70491887833597
H7.15.3,H1.256,-193.72741625222523
H7.15.3,H2.256,-1120.9760994123153
H7.15.3,H4.256,-886.8117057993677
H7.15.3,H5.256,-725.0639457466366
H7.15.3,H6.256,-632.1452878048101
H7.15.3,H7.256,-49.29955966186211
H7.15.3,H8.256,-146.63476131179394
H7.15.3,H9.256,-226.68658686184918
H7.15.4,H1.256,-188.33748103347216
H7.15.4,H2.256,-1003.6546641593267
H7.15.4,H4.256,-819.6560415260343
H7.15.4,H5.256,-758.6554871346171
H7.15.4,H6.256,-624.5146951785392
H7.15.4,H7.256,-49.02711351713517
H7.15.4,H8.256,-145.51085506461806
H7.15.4,H9.256,-227.13426218954828
H8.15.1,H1.256,-103.66124536939066
H8.15.1,H2.256,-855.2067686815892
H8.15.1,H4.256,-2012.2602906329414
H8.15.1,H5.256,-1078.8913117181953
H8.15.1,H6.256,-374.3356229179924
H8.15.1,H7.256,-115.35470416630332
H8.15.1,H8.256,-53.334023761299726
H8.15.1,H9.256,-111.45805589885808
H8.15.2,H1.256,-103.17287466410583
H8.15.2,H2.256,-916.7769842998077
H8.15.2,H4.256,-2046.4724186637
H8.15.2,H5.256,-1196.0736800483176
H8.15.2,H6.256,-366.2600596599946
H8.15.2,H7.256,-118.03360597719066
H8.15.2,H8.256,-53.81725271199033
H8.15.2,H9.256,-109.332363592324
H8.15.3,H1.256,-103.34755419199348
H8.15.3,H2.256,-918.5627157932616
H8.15.3,H4.256,-2084.5664559863117
H8.15.3,H5.256,-1255.3891542373005
H8.15.3,H6.256,-371.9428160792921
H8.15.3,H7.256,-113.34536391022337
H8.15.3,H8.256,-52.300096917953276
H8.15.3,H9.256,-110.51555487229791
H8.15.4,H1.256,-102.39353443533926
H8.15.4,H2.256,-847.2037285435748
H8.15.4,H4.256,-1899.4485135076127
H8.15.4,H5.256,-1295.6028057199612
H8.15.4,H6.256,-376.4886126012089
H8.15.4,H7.256,-111.29705824430825
H8.15.4,H8.256,-53.21275679145562
H8.15.4,H9.256,-112.08870810500824
H9.15.1,H1.256,-89.03675344734671
H9.15.1,H2.256,-1080.9919935568203
H9.15.1,H4.256,-642.7305627908602
H9.15.1,H5.256,-1863.016465900266
H9.15.1,H6.256,-517.3103199363986
H9.15.1,H7.256,-143.82436103848897
H9.15.1,H8.256,-121.0186577374821
H9.15.1,H9.256,-60.301470815721075
H9.15.2,H1.256,-89.04359937439679
H9.15.2,H2.256,-1032.7405791502806
H9.15.2,H4.256,-729.6193205081177
H9.15.2,H5.256,-1814.3735412505837
H9.15.2,H6.256,-507.67616069476236
H9.15.2,H7.256,-143.9953896191131
H9.15.2,H8.256,-120.81894945200305
H9.15.2,H9.256,-58.91866400683224
H9.15.3,H1.256,-91.08502379841894
H9.15.3,H2.256,-1023.0810079217728
H9.15.3,H4.256,-704.1684849454522
H9.15.3,H5.256,-1527.8046470565148
H9.15.3,H6.256,-536.0617165211046
H9.15.3,H7.256,-145.4670821509928
H9.15.3,H8.256,-127.2590683451684
H9.15.3,H9.256,-57.067038866621374
H9.15.4,H1.256,-92.48235257317451
H9.15.4,H2.256,-1029.1540787169429
H9.15.4,H4.256,-784.4343006469793
H9.15.4,H5.256,-1641.7807551044539
H9.15.4,H6.256,-526.5976267466092
H9.15.4,H7.256,-144.79502184518958
H9.15.4,H8.256,-124.50225243030562
H9.15.4,H9.256,-56.68996230635815
