Recording Name,Model Name,Score
F1.30.1,F1.128,-49.82418698707861
F1.30.1,F11.128,-3409.931306472522
F1.30.1,F2.128,-690.4147262011409
F1.30.1,F3 .128,-130.9162331822148
F1.30.1,F4.128,-361.247690987722
F1.30.1,F5.128,-433.24500944067177
F1.30.1,F6.128,-81.50949821889249
F1.30.1,F7.128,-815.7261224551636
F1.30.1,F8.128,-78.5841544112103
F1.30.1,F9.128,-2854.2500779113207
F1.30.2,F1.128,-49.72263933453086
F1.30.2,F11.128,-3420.0868398114094
F1.30.2,F2.128,-658.2139330608537
F1.30.2,F3 .128,-130.66133842996052
F1.30.2,F4.128,-359.5594047616711
F1.30.2,F5.128,-424.8551977684915
F1.30.2,F6.128,-81.32555236098834
F1.30.2,F7.128,-800.1523844697599
F1.30.2,F8.128,-78.75967746874429
F1.30.2,F9.128,-2817.281112843374
F11.30.1,F1.128,-171.73231340304798
F11.30.1,F11.128,-42.997890319698946
F11.30.1,F2.128,-226.63864880811892
F11.30.1,F3 .128,-143.12956741981358
F11.30.1,F4.128,-828.6278645872899
F11.30.1,F5.128,-1450.6299023415893
F11.30.1,F6.128,-87.386518510092
F11.30.1,F7.128,-249.14587353753268
F11.30.1,F8.128,-95.094131247839
F11.30.1,F9.128,-124.30393928061585
F11.30.2,F1.128,-160.00127694204522
F11.30.2,F11.128,-42.75037766326979
F11.30.2,F2.128,-209.42305722811437
F11.30.2,F3 .128,-137.23083837075816
F11.30.2,F4.128,-862.254385446478
F11.30.2,F5.128,-1480.0589412613897
F11.30.2,F6.128,-85.25834888592904
F11.30.2,F7.128,-230.94820244383334
F11.30.2,F8.128,-89.19445225070623
F11.30.2,F9.128,-119.05515701683619
F2.30.1,F1.128,-115.32174123500424
F2.30.1,F11.128,-404.6658542252254
F2.30.1,F2.128,-42.96230514786961
F2.30.1,F3 .128,-101.06118811848161
F2.30.1,F4.128,-556.8588277678808
F2.30.1,F5.128,-787.6202724782397
F2.30.1,F6.128,-93.057450900473
F2.30.1,F7.128,-50.81383541882848
F2.30.1,F8.128,-87.26883152456001
F2.30.1,F9.128,-221.98423270053223
F2.30.2,F1.128,-117.75950358719935
F2.30.2,F11.128,-492.00662629305293
F2.30.2,F2.128,-41.387744768750416
F2.30.2,F3 .128,-104.77229918529656
F2.30.2,F4.128,-507.1237332422105
F2.30.2,F5.128,-698.799726528928
F2.30.2,F6.128,-97.11730997583902
F2.30.2,F7.128,-47.658768280819245
F2.30.2,F8.128,-91.31625198717184
F2.30.2,F9.128,-245.5956370895116
F3.30.1,F1.128,-142.79752441765638
F3.30.1,F11.128,-1768.3499055711404
F3.30.1,F2.128,-406.94320406213706
F3.30.1,F3 .128,-51.01903932238873
F3.30.1,F4.128,-2219.2333977506996
F3.30.1,F5.128,-3397.8492543779453
F3.30.1,F6.128,-88.56039113116235
F3.30.1,F7.128,-368.71192329579
F3.30.1,F8.128,-76.75878363759671
F3.30.1,F9.128,-1048.248147383091
F3.30.2,F1.128,-142.43882530605063
F3.30.2,F11.128,-1811.7398401742284
F3.30.2,F2.128,-422.23118502558754
F3.30.2,F3 .128,-51.822148831867246
F3.30.2,F4.128,-2201.965850084037
F3.30.2,F5.128,-3332.5885051147143
F3.30.2,F6.128,-89.72463006203643
F3.30.2,F7.128,-368.88593558463566
F3.30.2,F8.128,-75.84913924659018
F3.30.2,F9.128,-1023.249857421777
F4.30.1,F1.128,-101.12272323477684
F4.30.1,F11.128,-1859.5321561657365
F4.30.1,F2.128,-1355.9291374883203
F4.30.1,F3 .128,-164.85543829277637
F4.30.1,F4.128,-44.514231242606144
F4.30.1,F5.128,-46.08624350180236
F4.30.1,F6.128,-90.16635587602578
F4.30.1,F7.128,-1219.2956181590935
F4.30.1,F8.128,-76.60975709531348
F4.30.1,F9.128,-1776.330068606826
F4.30.2,F1.128,-97.15905667228573
F4.30.2,F11.128,-1807.906175767764
F4.30.2,F2.128,-1266.2294115377154
F4.30.2,F3 .128,-162.1169207521999
F4.30.2,F4.128,-44.06634526682259
F4.30.2,F5.128,-44.1103722488962
F4.30.2,F6.128,-91.22842528403206
F4.30.2,F7.128,-1149.2423187272568
F4.30.2,F8.128,-74.59095953094442
F4.30.2,F9.128,-1712.3529194774712
F5.30.1,F1.128,-98.57950573238784
F5.30.1,F11.128,-1862.544740763709
F5.30.1,F2.128,-1253.1833546775617
F5.30.1,F3 .128,-167.45108509623836
F5.30.1,F4.128,-45.403409448475365
F5.30.1,F5.128,-41.17486917045769
F5.30.1,F6.128,-90.94722089973267
F5.30.1,F7.128,-1172.3388750932563
F5.30.1,F8.128,-74.0614133744268
F5.30.1,F9.128,-1763.4169798673727
F5.30.2,F1.128,-96.44071772194243
F5.30.2,F11.128,-1819.4128382582362
F5.30.2,F2.128,-1237.1414838814383
F5.30.2,F3 .128,-167.44057184226364
F5.30.2,F4.128,-45.05755781440495
F5.30.2,F5.128,-40.8271383603951
F5.30.2,F6.128,-92.28098632217326
F5.30.2,F7.128,-1158.4787625862455
F5.30.2,F8.128,-73.41574127151081
F5.30.2,F9.128,-1715.3457045061593
F6.30.1,F1.128,-109.03889121497357
F6.30.1,F11.128,-1077.754444163786
F6.30.1,F2.128,-1021.4655119095529
F6.30.1,F3 .128,-97.33790733702587
F6.30.1,F4.128,-498.04303932385847
F6.30.1,F5.128,-747.7044807991425
F6.30.1,F6.128,-54.53861018794665
F6.30.1,F7.128,-893.2930370030948
F6.30.1,F8.128,-67.16630582349401
F6.30.1,F9.128,-1226.527301455356
F6.30.2,F1.128,-106.64010139613485
F6.30.2,F11.128,-1057.9685403037809
F6.30.2,F2.128,-935.4354948388299
F6.30.2,F3 .128,-96.1182898134984
F6.30.2,F4.128,-470.88056728668386
F6.30.2,F5.128,-702.73851297319
F6.30.2,F6.128,-54.55670568470791
F6.30.2,F7.128,-830.2286253639653
F6.30.2,F8.128,-67.06131351273054
F6.30.2,F9.128,-1145.9926276137762
F7.30.1,F1.128,-117.29331924203068
F7.30.1,F11.128,-403.0587967042327
F7.30.1,F2.128,-48.74333067012806
F7.30.1,F3 .128,-97.11463118894157
F7.30.1,F4.128,-576.6036581805284
F7.30.1,F5.128,-770.3155064578722
F7.30.1,F6.128,-92.21431725521676
F7.30.1,F7.128,-43.351011320763426
F7.30.1,F8.128,-86.00417255468379
F7.30.1,F9.128,-217.27499907550046
F7.30.2,F1.128,-119.40776693815576
F7.30.2,F11.128,-436.35191736390306
F7.30.2,F2.128,-49.80145499907111
F7.30.2,F3 .128,-99.45159828597895
F7.30.2,F4.128,-561.6279545037008
F7.30.2,F5.128,-752.553848304817
F7.30.2,F6.128,-94.548234274034
F7.30.2,F7.128,-43.26085492557037
F7.30.2,F8.128,-89.23001834110721
F7.30.2,F9.128,-234.16575515799573
F8.30.1,F1.128,-133.65020317140764
F8.30.1,F11.128,-1608.2632181212343
F8.30.1,F2.128,-748.7082760467207
F8.30.1,F3 .128,-91.43788078626164
F8.30.1,F4.128,-1902.5274284079094
F8.30.1,F5.128,-2730.0992709216184
F8.30.1,F6.128,-74.35021413947331
F8.30.1,F7.128,-689.4669433594075
F8.30.1,F8.128,-56.022146046321794
F8.30.1,F9.128,-819.379783168698
F8.30.2,F1.128,-132.55285705116162
