Recording Name,Model Name,Score
F1.15.1,F1.128,-49.66805508377501
F1.15.1,F11.128,-3428.4081045927205
F1.15.1,F2.128,-670.8181615777611
F1.15.1,F3 .128,-128.56538572445677
F1.15.1,F4.128,-356.2267346099831
F1.15.1,F5.128,-426.86253987556734
F1.15.1,F6.128,-81.25735292261375
F1.15.1,F7.128,-800.1676256236268
F1.15.1,F8.128,-79.1386814167285
F1.15.1,F9.128,-2857.771452579017
F1.15.2,F1.128,-49.98031889038222
F1.15.2,F11.128,-3391.454508352324
F1.15.2,F2.128,-710.0112908245205
F1.15.2,F3 .128,-133.26708063997282
F1.15.2,F4.128,-366.26864736546094
F1.15.2,F5.128,-439.62747900577614
F1.15.2,F6.128,-81.76164351517123
F1.15.2,F7.128,-831.2846192867003
F1.15.2,F8.128,-78.02962740569211
F1.15.2,F9.128,-2850.7287032436243
F1.15.3,F1.128,-50.05854172825597
F1.15.3,F11.128,-3271.5670589495426
F1.15.3,F2.128,-675.3212475383201
F1.15.3,F3 .128,-129.65907869048343
F1.15.3,F4.128,-343.21343881292313
F1.15.3,F5.128,-406.2766839195034
F1.15.3,F6.128,-81.83171660547205
F1.15.3,F7.128,-809.5223709393423
F1.15.3,F8.128,-79.3608613575794
F1.15.3,F9.128,-2656.86554267376
F1.15.4,F1.128,-49.38673694080577
F1.15.4,F11.128,-3568.606620673276
F1.15.4,F2.128,-641.1066185833873
F1.15.4,F3 .128,-131.66359816943765
F1.15.4,F4.128,-375.905370710419
F1.15.4,F5.128,-443.4337116174797
F1.15.4,F6.128,-80.81938811650463
F1.15.4,F7.128,-790.7823980001776
F1.15.4,F8.128,-78.15849357990916
F1.15.4,F9.128,-2977.6966830129886
F11.15.1,F1.128,-174.45338440963232
F11.15.1,F11.128,-43.353202494790494
F11.15.1,F2.128,-231.5460097360673
F11.15.1,F3 .128,-146.32770146216242
F11.15.1,F4.128,-831.4766316390245
F11.15.1,F5.128,-1464.3421325177248
F11.15.1,F6.128,-88.57755323207515
F11.15.1,F7.128,-253.6899196009666
F11.15.1,F8.128,-95.7610351260326
F11.15.1,F9.128,-127.91428035884206
F11.15.2,F1.128,-169.01124239646364
F11.15.2,F11.128,-42.6425781446074
F11.15.2,F2.128,-221.7312878801706
F11.15.2,F3 .128,-139.93143337746477
F11.15.2,F4.128,-825.7790975355553
F11.15.2,F5.128,-1436.9176721654537
F11.15.2,F6.128,-86.19548378810885
F11.15.2,F7.128,-244.60182747409885
F11.15.2,F8.128,-94.42722736964545
F11.15.2,F9.128,-120.69359820238967
F11.15.3,F1.128,-154.81737641439003
F11.15.3,F11.128,-42.59903910174989
F11.15.3,F2.128,-193.47311561133202
F11.15.3,F3 .128,-132.6451257803157
F11.15.3,F4.128,-889.9685294873145
F11.15.3,F5.128,-1511.8500692080213
F11.15.3,F6.128,-83.69579929387403
F11.15.3,F7.128,-214.5754378785617
F11.15.3,F8.128,-85.37677499860895
F11.15.3,F9.128,-119.19725779324118
F11.15.4,F1.128,-165.18517746970036
F11.15.4,F11.128,-42.901716224789695
F11.15.4,F2.128,-225.37299884489673
F11.15.4,F3 .128,-141.81655096120062
F11.15.4,F4.128,-834.5402414056414
F11.15.4,F5.128,-1448.2678133147583
F11.15.4,F6.128,-86.82089847798406
F11.15.4,F7.128,-247.320967009105
F11.15.4,F8.128,-93.01212950280355
F11.15.4,F9.128,-118.91305624043119
F2.15.1,F1.128,-113.63502192317752
F2.15.1,F11.128,-406.7815530193896
F2.15.1,F2.128,-42.99286012176039
F2.15.1,F3 .128,-100.05963105398355
F2.15.1,F4.128,-560.7614055316416
F2.15.1,F5.128,-790.3621610522551
F2.15.1,F6.128,-92.45847503692582
F2.15.1,F7.128,-50.894917539138014
F2.15.1,F8.128,-87.18119297219393
F2.15.1,F9.128,-221.5314522407125
F2.15.2,F1.128,-116.99366095494675
F2.15.2,F11.128,-402.57577333841624
F2.15.2,F2.128,-42.930550439884996
F2.15.2,F3 .128,-102.05438483215622
F2.15.2,F4.128,-552.9180348128608
F2.15.2,F5.128,-784.7999306663294
F2.15.2,F6.128,-93.65522128091726
