Recording Name,Model Name,Score
H4.15.3,H5.128,-569.3199865328937
H4.15.3,H6.128,-561.6454334201688
H4.15.3,H7.128,-135.01017456993904
H4.15.3,H8.128,-133.15400996118495
H4.15.3,H9.128,-111.14191052244928
H4.15.4,H1.128,-118.00604205145751
H4.15.4,H2.128,-967.0787784900277
H4.15.4,H4.128,-41.7442902462694
H4.15.4,H5.128,-575.8870164318787
H4.15.4,H6.128,-554.1851039249568
H4.15.4,H7.128,-136.24415882307446
H4.15.4,H8.128,-133.09759311347116
H4.15.4,H9.128,-114.61710447707235
H5.15.1,H1.128,-56.0189430784966
H5.15.1,H2.128,-224.22260245142235
H5.15.1,H4.128,-386.3142413309834
H5.15.1,H5.128,-36.374324230294704
H5.15.1,H6.128,-230.95503161502404
H5.15.1,H7.128,-76.89403683395628
H5.15.1,H8.128,-60.15079902664057
H5.15.1,H9.128,-77.65983643818767
H5.15.2,H1.128,-57.03622650749126
H5.15.2,H2.128,-224.02840427674494
H5.15.2,H4.128,-387.1770380924292
H5.15.2,H5.128,-36.741972604322555
H5.15.2,H6.128,-225.16748073165115
H5.15.2,H7.128,-76.61662108514153
H5.15.2,H8.128,-60.61631116088603
H5.15.2,H9.128,-79.01072715562664
H5.15.3,H1.128,-57.30063193335542
H5.15.3,H2.128,-219.39967493074278
H5.15.3,H4.128,-383.70767250213504
H5.15.3,H5.128,-37.16374545351176
H5.15.3,H6.128,-221.17941632910285
H5.15.3,H7.128,-76.82789877190437
H5.15.3,H8.128,-60.37758432863847
H5.15.3,H9.128,-80.30920919246613
H5.15.4,H1.128,-55.93539476511034
H5.15.4,H2.128,-219.8657546552078
H5.15.4,H4.128,-375.2741628711676
H5.15.4,H5.128,-37.114274538189214
H5.15.4,H6.128,-221.00015320132945
H5.15.4,H7.128,-76.40327391992973
H5.15.4,H8.128,-60.15530560075996
H5.15.4,H9.128,-79.30573921846366
H6.15.1,H1.128,-304.72171724890114
H6.15.1,H2.128,-10752.013232309617
H6.15.1,H4.128,-19439.903268504495
H6.15.1,H5.128,-6139.965149276099
H6.15.1,H6.128,-55.13657989992923
H6.15.1,H7.128,-270.4694444792682
H6.15.1,H8.128,-268.08423016704864
H6.15.1,H9.128,-368.82053254983725
H6.15.2,H1.128,-298.39519330931444
H6.15.2,H2.128,-10242.267551935143
H6.15.2,H4.128,-18671.959571604482
H6.15.2,H5.128,-6432.0922385456
H6.15.2,H6.128,-56.397704432925885
H6.15.2,H7.128,-268.223702083101
H6.15.2,H8.128,-254.9109062120035
H6.15.2,H9.128,-351.4135220997812
H6.15.3,H1.128,-274.7109451472656
H6.15.3,H2.128,-9527.139559654965
H6.15.3,H4.128,-17349.87045634865
H6.15.3,H5.128,-6910.924133724904
H6.15.3,H6.128,-56.82415243837517
H6.15.3,H7.128,-271.46172907423096
H6.15.3,H8.128,-249.64325873594896
H6.15.3,H9.128,-341.01176007477034
H6.15.4,H1.128,-295.22959118231563
H6.15.4,H2.128,-10182.65066605777
H6.15.4,H4.128,-18357.751840324403
H6.15.4,H5.128,-6983.3179999222975
H6.15.4,H6.128,-54.78217446607479
H6.15.4,H7.128,-279.8399037302196
H6.15.4,H8.128,-259.8384640619588
H6.15.4,H9.128,-364.90481472100146
H7.15.1,H1.128,-150.00446975225245
H7.15.1,H2.128,-1132.297944238944
H7.15.1,H4.128,-951.0109885724654
H7.15.1,H5.128,-653.1583260264092
H7.15.1,H6.128,-398.4298118754304
H7.15.1,H7.128,-47.52822632421218
H7.15.1,H8.128,-114.76587880744118
H7.15.1,H9.128,-164.36795658433306
H7.15.2,H1.128,-145.19978198376594
H7.15.2,H2.128,-1070.2530835484026
H7.15.2,H4.128,-937.3230269842614
H7.15.2,H5.128,-682.7441867358103
H7.15.2,H6.128,-391.1055020139653
H7.15.2,H7.128,-48.12294741031092
H7.15.2,H8.128,-110.69545681418424
H7.15.2,H9.128,-161.53926291628986
H7.15.3,H1.128,-149.97260547114647
H7.15.3,H2.128,-1185.9675158888404
H7.15.3,H4.128,-987.678460261384
H7.15.3,H5.128,-673.1212359837098
H7.15.3,H6.128,-390.898329585229
H7.15.3,H7.128,-47.86979541718119
H7.15.3,H8.128,-113.20198271896236
H7.15.3,H9.128,-164.44056013949827
H7.15.4,H1.128,-145.05620203830458
H7.15.4,H2.128,-1068.744475028108
H7.15.4,H4.128,-918.4305751141738
H7.15.4,H5.128,-710.8375530455337
H7.15.4,H6.128,-387.1120879748112
H7.15.4,H7.128,-47.617340894414006
H7.15.4,H8.128,-110.79985942845217
H7.15.4,H9.128,-162.90939883413176
H8.15.1,H1.128,-86.88310932739284
H8.15.1,H2.128,-788.4795416810781
H8.15.1,H4.128,-2076.254382551086
H8.15.1,H5.128,-1114.6417082139885
H8.15.1,H6.128,-206.20608445644052
H8.15.1,H7.128,-100.97303779550114
H8.15.1,H8.128,-48.799705785684516
H8.15.1,H9.128,-91.27638682849012
H8.15.2,H1.128,-86.86337353549831
H8.15.2,H2.128,-836.0219984965815
H8.15.2,H4.128,-2066.659130755025
H8.15.2,H5.128,-1209.0160855668664
H8.15.2,H6.128,-203.10868415880103
H8.15.2,H7.128,-103.14185411397537
H8.15.2,H8.128,-48.64921683306435
H8.15.2,H9.128,-89.3276018935182
H8.15.3,H1.128,-86.93713395576005
H8.15.3,H2.128,-872.4571107411771
H8.15.3,H4.128,-2180.478429005384
H8.15.3,H5.128,-1319.8713899931195
H8.15.3,H6.128,-201.77865915540363
H8.15.3,H7.128,-101.09288640817083
H8.15.3,H8.128,-48.1951210443329
H8.15.3,H9.128,-90.00631929954372
H8.15.4,H1.128,-86.00310185669929
H8.15.4,H2.128,-781.5911026473959
H8.15.4,H4.128,-1974.9432159280086
H8.15.4,H5.128,-1295.4867719648942
H8.15.4,H6.128,-204.98810061269108
H8.15.4,H7.128,-98.96752296113276
H8.15.4,H8.128,-48.63904301894759
H8.15.4,H9.128,-90.3953683052805
H9.15.1,H1.128,-76.89631298569697
H9.15.1,H2.128,-964.4450600460924
H9.15.1,H4.128,-603.4418040293108
H9.15.1,H5.128,-1510.502732786596
H9.15.1,H6.128,-436.7960813686273
H9.15.1,H7.128,-118.12097247142327
H9.15.1,H8.128,-84.680546608918
H9.15.1,H9.128,-54.59997507745615
H9.15.2,H1.128,-77.87056160457901
H9.15.2,H2.128,-899.0659552771342
H9.15.2,H4.128,-681.8300502819588
H9.15.2,H5.128,-1481.8416159791848
H9.15.2,H6.128,-441.32788595434613
H9.15.2,H7.128,-119.35835848188266
H9.15.2,H8.128,-84.5032597436804
H9.15.2,H9.128,-52.708017429864555
H9.15.3,H1.128,-79.79185514667118
H9.15.3,H2.128,-924.9971410060175
H9.15.3,H4.128,-656.8197506899459
H9.15.3,H5.128,-1251.0510513408806
H9.15.3,H6.128,-468.4676070633648
H9.15.3,H7.128,-114.36787461132475
H9.15.3,H8.128,-85.04475448134127
H9.15.3,H9.128,-51.900853018229576
H9.15.4,H1.128,-79.89827816019984
H9.15.4,H2.128,-933.1637873864298
H9.15.4,H4.128,-738.5504546540305
H9.15.4,H5.128,-1363.760292734329
H9.15.4,H6.128,-460.8087509870079
H9.15.4,H7.128,-119.87500095206258
H9.15.4,H8.128,-84.72532438590464
H9.15.4,H9.128,-51.79086311000156
