Recording Name,Model Name,Score
H1.3.1,H1.128,-50.88609150393001
H1.3.1,H2.128,-454.7608498860529
H1.3.1,H4.128,-549.3830080111585
H1.3.1,H5.128,-590.2247536671263
H1.3.1,H6.128,-257.97378819372017
H1.3.1,H7.128,-88.84777316335642
H1.3.1,H8.128,-73.61869855569962
H1.3.1,H9.128,-73.16195808016391
H1.3.10,H1.128,-52.42158224487367
H1.3.10,H2.128,-472.3610988470892
H1.3.10,H4.128,-355.2159396196953
H1.3.10,H5.128,-685.1661977742347
H1.3.10,H6.128,-230.44349804560915
H1.3.10,H7.128,-94.09198191316504
H1.3.10,H8.128,-72.97843409476293
H1.3.10,H9.128,-83.01219611512889
H1.3.11,H1.128,-49.79083750735887
H1.3.11,H2.128,-447.08698783019327
H1.3.11,H4.128,-423.6334834097981
H1.3.11,H5.128,-546.3938350523804
H1.3.11,H6.128,-225.3837677444544
H1.3.11,H7.128,-86.66951709305235
H1.3.11,H8.128,-73.02387003803558
H1.3.11,H9.128,-77.526863698306
H1.3.12,H1.128,-52.38303394589062
H1.3.12,H2.128,-490.22277776544405
H1.3.12,H4.128,-417.2590092533447
H1.3.12,H5.128,-666.5916448842905
H1.3.12,H6.128,-249.27686980463434
H1.3.12,H7.128,-94.27051499774645
H1.3.12,H8.128,-71.99075378681134
H1.3.12,H9.128,-76.0268639605199
H1.3.13,H1.128,-51.25258117210122
H1.3.13,H2.128,-426.5697397829417
H1.3.13,H4.128,-478.2256138070189
H1.3.13,H5.128,-613.1774897621057
H1.3.13,H6.128,-232.6239497295021
H1.3.13,H7.128,-90.82743927810468
H1.3.13,H8.128,-72.7980401980418
H1.3.13,H9.128,-82.72524966782261
H1.3.14,H1.128,-53.95342627037848
H1.3.14,H2.128,-355.4072277843788
H1.3.14,H4.128,-500.48579250827
H1.3.14,H5.128,-553.6703130642834
H1.3.14,H6.128,-223.5341050517614
H1.3.14,H7.128,-89.78592030043575
H1.3.14,H8.128,-68.92905046868071
H1.3.14,H9.128,-76.96735873048871
H1.3.15,H1.128,-54.879385035904825
H1.3.15,H2.128,-299.48048144707207
H1.3.15,H4.128,-434.93851795365583
H1.3.15,H5.128,-755.3912374512751
H1.3.15,H6.128,-219.11406072114804
H1.3.15,H7.128,-91.17986951216079
H1.3.15,H8.128,-70.95953000439235
H1.3.15,H9.128,-83.77335063104431
H1.3.16,H1.128,-50.517417205424906
H1.3.16,H2.128,-400.5885308053283
H1.3.16,H4.128,-618.9052121145618
H1.3.16,H5.128,-548.4844508340888
H1.3.16,H6.128,-221.66170849889204
H1.3.16,H7.128,-86.22950066469994
H1.3.16,H8.128,-67.96850847008767
H1.3.16,H9.128,-72.12490439724544
H1.3.17,H1.128,-52.44468899603585
H1.3.17,H2.128,-417.28810507158096
H1.3.17,H4.128,-484.271911204458
H1.3.17,H5.128,-567.2033014043504
H1.3.17,H6.128,-226.49696793676452
H1.3.17,H7.128,-91.1343438509386
H1.3.17,H8.128,-69.78512328167425
H1.3.17,H9.128,-73.02456726330658
H1.3.18,H1.128,-49.57566739306414
H1.3.18,H2.128,-475.00570148512514
H1.3.18,H4.128,-416.58042077078284
H1.3.18,H5.128,-656.9325345175918
H1.3.18,H6.128,-207.06814931813625
H1.3.18,H7.128,-89.61115576268925
H1.3.18,H8.128,-73.68591333127773
H1.3.18,H9.128,-77.50403678518735
H1.3.19,H1.128,-50.00609916910967
H1.3.19,H2.128,-455.8504949370825
H1.3.19,H4.128,-275.5024437466652
H1.3.19,H5.128,-565.7081737371342
H1.3.19,H6.128,-208.55664172157827
H1.3.19,H7.128,-90.90369684087504
H1.3.19,H8.128,-75.93794226764068
H1.3.19,H9.128,-82.01249121221586
H1.3.2,H1.128,-51.89836682044355
H1.3.2,H2.128,-421.4612786864221
H1.3.2,H4.128,-508.41275835239696
H1.3.2,H5.128,-873.6444782488459
H1.3.2,H6.128,-233.49980623321505
H1.3.2,H7.128,-95.4917798562187
H1.3.2,H8.128,-79.81408707378851
H1.3.2,H9.128,-81.9867218456179
H1.3.20,H1.128,-50.96553553371216
H1.3.20,H2.128,-404.0452558356452
H1.3.20,H4.128,-472.5825715121558
H1.3.20,H5.128,-931.1894649756802
H1.3.20,H6.128,-273.21166942567356
H1.3.20,H7.128,-100.95152587390908
H1.3.20,H8.128,-79.83600381187536
H1.3.20,H9.128,-86.13622974853922
H1.3.3,H1.128,-51.831012094186455
H1.3.3,H2.128,-487.5877570910145
H1.3.3,H4.128,-467.6539037173272
H1.3.3,H5.128,-643.1679894889367
H1.3.3,H6.128,-266.71887290159225
H1.3.3,H7.128,-92.14465440785311
H1.3.3,H8.128,-73.99124697834571
H1.3.3,H9.128,-73.2535712465435
H1.3.4,H1.128,-52.83892649391485
H1.3.4,H2.128,-463.7756485094964
H1.3.4,H4.128,-470.1370033797824
H1.3.4,H5.128,-720.8805036006044
H1.3.4,H6.128,-263.44292122810947
H1.3.4,H7.128,-94.95066661203876
H1.3.4,H8.128,-75.66636134634435
H1.3.4,H9.128,-77.11574738276234
H1.3.5,H1.128,-51.55840450975808
H1.3.5,H2.128,-427.2303303685181
H1.3.5,H4.128,-445.53017188609385
H1.3.5,H5.128,-810.2127935477201
H1.3.5,H6.128,-238.60479238028196
H1.3.5,H7.128,-93.11397340512711
H1.3.5,H8.128,-80.17216344492435
H1.3.5,H9.128,-87.12677185688065
H1.3.6,H1.128,-51.61883123914733
H1.3.6,H2.128,-463.23843329864
H1.3.6,H4.128,-563.0778950139305
H1.3.6,H5.128,-630.7234270621428
H1.3.6,H6.128,-238.4293691220016
H1.3.6,H7.128,-90.34262116769814
H1.3.6,H8.128,-71.31247561330825
H1.3.6,H9.128,-77.06852996349085
H1.3.7,H1.128,-51.24905652424259
H1.3.7,H2.128,-428.1632222574058
H1.3.7,H4.128,-431.54388787312104
H1.3.7,H5.128,-835.621916388713
H1.3.7,H6.128,-235.29614713785992
H1.3.7,H7.128,-93.48964579100657
H1.3.7,H8.128,-75.41048472443842
H1.3.7,H9.128,-77.10372089033095
H1.3.8,H1.128,-51.05549197815077
H1.3.8,H2.128,-461.3030643349359
H1.3.8,H4.128,-334.8682045645031
H1.3.8,H5.128,-541.1809694449216
H1.3.8,H6.128,-218.85347414378998
H1.3.8,H7.128,-85.42071786089359
H1.3.8,H8.128,-74.67717073228019
H1.3.8,H9.128,-74.03538128743432
H1.3.9,H1.128,-51.066946027995925
H1.3.9,H2.128,-412.6610051227167
H1.3.9,H4.128,-522.3761406851161
H1.3.9,H5.128,-760.1776660933315
H1.3.9,H6.128,-245.12160934387953
H1.3.9,H7.128,-90.73656672977732
H1.3.9,H8.128,-79.7569640242621
H1.3.9,H9.128,-82.71675566025573
H2.3.1,H1.128,-70.84812850931661
H2.3.1,H2.128,-48.44244396644696
H2.3.1,H4.128,-585.202872131279
H2.3.1,H5.128,-1435.2054976759614
H2.3.1,H6.128,-243.8148744436736
H2.3.1,H7.128,-91.49626505635788
H2.3.1,H8.128,-73.47300277883328
H2.3.1,H9.128,-94.33833019320475
H2.3.10,H1.128,-70.99263373975708
H2.3.10,H2.128,-46.446309428068815
H2.3.10,H4.128,-598.8978664368315
H2.3.10,H5.128,-1460.582123265525
H2.3.10,H6.128,-250.40330522475372
H2.3.10,H7.128,-94.93955177469684
H2.3.10,H8.128,-76.06247240241406
H2.3.10,H9.128,-97.4559502475737
H2.3.11,H1.128,-74.90271652316386
H2.3.11,H2.128,-47.81366423064497
