Recording Name,Model Name,Score
H2.3.3,H8.1024,-175.3532139577281
H2.3.3,H9.1024,-433.1442691073869
H2.3.4,H1.1024,-240.52864249559718
H2.3.4,H2.1024,-140.05544559639824
H2.3.4,H4.1024,-581.8332443833518
H2.3.4,H5.1024,-1945.1972353137876
H2.3.4,H6.1024,-7130.579620863427
H2.3.4,H7.1024,-176.19717191017227
H2.3.4,H8.1024,-157.96922856876384
H2.3.4,H9.1024,-442.1855861528808
H2.3.5,H1.1024,-282.7648096697215
H2.3.5,H2.1024,-165.64944766054222
H2.3.5,H4.1024,-616.6775125583839
H2.3.5,H5.1024,-1926.2644120153607
H2.3.5,H6.1024,-6700.53066938596
H2.3.5,H7.1024,-191.35803914352527
H2.3.5,H8.1024,-182.21816325951556
H2.3.5,H9.1024,-431.0510772096341
H2.3.6,H1.1024,-227.12796223834087
H2.3.6,H2.1024,-108.4584276687471
H2.3.6,H4.1024,-547.1360478589245
H2.3.6,H5.1024,-1970.517600349212
H2.3.6,H6.1024,-7609.685648366445
H2.3.6,H7.1024,-183.9790948110276
H2.3.6,H8.1024,-159.08713099823146
H2.3.6,H9.1024,-461.95290412418973
H2.3.7,H1.1024,-252.80201239671442
H2.3.7,H2.1024,-180.14192106016716
H2.3.7,H4.1024,-582.0698521858957
H2.3.7,H5.1024,-1872.2256564645627
H2.3.7,H6.1024,-6541.042179668533
H2.3.7,H7.1024,-185.8659176922431
H2.3.7,H8.1024,-168.16877553934873
H2.3.7,H9.1024,-419.33643445477065
H2.3.8,H1.1024,-242.441891434423
H2.3.8,H2.1024,-174.97719067564736
H2.3.8,H4.1024,-544.4044939992207
H2.3.8,H5.1024,-1918.4590319706506
H2.3.8,H6.1024,-7106.411176288345
H2.3.8,H7.1024,-185.19358185994565
H2.3.8,H8.1024,-170.051108527285
H2.3.8,H9.1024,-470.985425151568
H2.3.9,H1.1024,-256.28895364554927
H2.3.9,H2.1024,-168.90154272254588
H2.3.9,H4.1024,-566.4097798143571
H2.3.9,H5.1024,-1903.6235261705801
H2.3.9,H6.1024,-7057.994836798529
H2.3.9,H7.1024,-189.5809871944336
H2.3.9,H8.1024,-170.29514932825901
H2.3.9,H9.1024,-444.42702231028784
H4.3.1,H1.1024,-488.7419610687856
H4.3.1,H2.1024,-2487.798517953378
H4.3.1,H4.1024,-52.479953326266916
H4.3.1,H5.1024,-1006.8947618200446
H4.3.1,H6.1024,-7591.7806641683255
H4.3.1,H7.1024,-397.7796494790234
H4.3.1,H8.1024,-620.8752808127086
H4.3.1,H9.1024,-393.07761437453456
H4.3.10,H1.1024,-498.79165536464245
H4.3.10,H2.1024,-2075.3526821263576
H4.3.10,H4.1024,-64.12625800914972
H4.3.10,H5.1024,-988.1351428798437
H4.3.10,H6.1024,-6496.159259286487
H4.3.10,H7.1024,-356.6801112076075
H4.3.10,H8.1024,-581.5765294419783
H4.3.10,H9.1024,-497.3608269475996
H4.3.11,H1.1024,-412.83857062792464
H4.3.11,H2.1024,-2046.3056926048514
H4.3.11,H4.1024,-66.04441030239188
H4.3.11,H5.1024,-789.2004214514044
H4.3.11,H6.1024,-6117.9277657045095
H4.3.11,H7.1024,-332.47986863247024
H4.3.11,H8.1024,-584.8292313347508
H4.3.11,H9.1024,-446.5873891805163
H4.3.12,H1.1024,-446.83078549090703
H4.3.12,H2.1024,-2304.3559918336714
H4.3.12,H4.1024,-58.87124129528154
H4.3.12,H5.1024,-940.9229237130819
H4.3.12,H6.1024,-6935.5003353065595
H4.3.12,H7.1024,-358.5952775078351
H4.3.12,H8.1024,-613.1491141616657
H4.3.12,H9.1024,-428.18080488139685
H4.3.13,H1.1024,-462.5824146778002
H4.3.13,H2.1024,-2246.5676918562003
H4.3.13,H4.1024,-62.339792445284424
H4.3.13,H5.1024,-1010.7351816476896
H4.3.13,H6.1024,-7020.805659943808
H4.3.13,H7.1024,-371.76054663598336
H4.3.13,H8.1024,-583.6649555928702
H4.3.13,H9.1024,-475.6144995008432
H4.3.14,H1.1024,-450.03156351286134
H4.3.14,H2.1024,-2452.856940214436
H4.3.14,H4.1024,-59.78847295289768
H4.3.14,H5.1024,-992.1639290028279
H4.3.14,H6.1024,-7354.552961418678
H4.3.14,H7.1024,-328.33677746340635
H4.3.14,H8.1024,-628.7942546864674
H4.3.14,H9.1024,-366.57239433583504
H4.3.15,H1.1024,-443.06302877582715
H4.3.15,H2.1024,-2067.2725296285025
H4.3.15,H4.1024,-66.09013631331804
H4.3.15,H5.1024,-951.4361512862947
H4.3.15,H6.1024,-6327.463439220011
H4.3.15,H7.1024,-334.2687892309015
H4.3.15,H8.1024,-595.4734138739182
H4.3.15,H9.1024,-455.9345093140306
H4.3.16,H1.1024,-441.91173600835725
H4.3.16,H2.1024,-2025.0109014120555
H4.3.16,H4.1024,-64.32677682926249
H4.3.16,H5.1024,-940.927233910253
H4.3.16,H6.1024,-6401.145361129203
H4.3.16,H7.1024,-334.14289424430535
H4.3.16,H8.1024,-567.1632046175888
H4.3.16,H9.1024,-472.70070190945694
H4.3.17,H1.1024,-424.51763438469834
H4.3.17,H2.1024,-2320.354238476553
H4.3.17,H4.1024,-63.68613209370376
H4.3.17,H5.1024,-958.4731958676522
H4.3.17,H6.1024,-6768.3943240017
H4.3.17,H7.1024,-350.10505977401425
H4.3.17,H8.1024,-601.1119927657451
H4.3.17,H9.1024,-415.5927673056221
H4.3.18,H1.1024,-458.079036403659
H4.3.18,H2.1024,-2147.6896518875765
H4.3.18,H4.1024,-66.47333419962169
H4.3.18,H5.1024,-943.4636195539798
H4.3.18,H6.1024,-6756.092045919466
H4.3.18,H7.1024,-357.68698321279504
H4.3.18,H8.1024,-593.3137746347205
H4.3.18,H9.1024,-497.39788795071104
H4.3.19,H1.1024,-429.44942445908845
H4.3.19,H2.1024,-1991.0538672965085
H4.3.19,H4.1024,-64.11981893643743
H4.3.19,H5.1024,-884.1355493576145
H4.3.19,H6.1024,-6080.450839656976
H4.3.19,H7.1024,-341.10356522649056
H4.3.19,H8.1024,-565.3050911529231
H4.3.19,H9.1024,-489.45136692731853
H4.3.2,H1.1024,-475.7965983972629
H4.3.2,H2.1024,-2041.2052934941757
H4.3.2,H4.1024,-65.05877324437456
H4.3.2,H5.1024,-971.7518170018114
H4.3.2,H6.1024,-6500.7442098303645
H4.3.2,H7.1024,-357.38806483930716
H4.3.2,H8.1024,-573.6030279288449
H4.3.2,H9.1024,-508.1114674860914
H4.3.20,H1.1024,-498.9170406832757
H4.3.20,H2.1024,-2128.0724500337374
H4.3.20,H4.1024,-58.976723324953724
H4.3.20,H5.1024,-977.7845481807631
H4.3.20,H6.1024,-7353.956497077954
H4.3.20,H7.1024,-374.705205390054
H4.3.20,H8.1024,-575.1776686068903
H4.3.20,H9.1024,-489.12405977142043
H4.3.3,H1.1024,-433.383293528812
H4.3.3,H2.1024,-2218.5453717702053
H4.3.3,H4.1024,-64.85624687712799
H4.3.3,H5.1024,-910.0749508016578
H4.3.3,H6.1024,-6742.828567060421
H4.3.3,H7.1024,-362.6396627303612
H4.3.3,H8.1024,-579.4826715347069
H4.3.3,H9.1024,-462.7508534793415
H4.3.4,H1.1024,-460.7491355539893
H4.3.4,H2.1024,-2170.7483277957067
H4.3.4,H4.1024,-67.7257217945234
H4.3.4,H5.1024,-1004.5829403890732
H4.3.4,H6.1024,-6744.212732016143
H4.3.4,H7.1024,-342.6861096856743
H4.3.4,H8.1024,-608.4517879133801
H4.3.4,H9.1024,-453.39193429854896
H4.3.5,H1.1024,-470.29109550859215
H4.3.5,H2.1024,-2399.717151654767
H4.3.5,H4.1024,-63.61992651442524
H4.3.5,H5.1024,-1039.116554076252
H4.3.5,H6.1024,-7160.62399977075
H4.3.5,H7.1024,-396.2360478482028
H4.3.5,H8.1024,-619.1702103221654
H4.3.5,H9.1024,-465.69349112716003
H4.3.6,H1.1024,-472.4477330859598
H4.3.6,H2.1024,-2180.370649800921
H4.3.6,H4.1024,-64.94948012390937
H4.3.6,H5.1024,-970.8718310226294
H4.3.6,H6.1024,-6219.985655609055
H4.3.6,H7.1024,-341.3707494459061
H4.3.6,H8.1024,-597.8772131363708
H4.3.6,H9.1024,-458.13850300346525
H4.3.7,H1.1024,-488.9726030319238
H4.3.7,H2.1024,-2311.5195200842895
H4.3.7,H4.1024,-63.244791174650956
H4.3.7,H5.1024,-1023.9505473848893
H4.3.7,H6.1024,-6577.36753158149
H4.3.7,H7.1024,-375.7133315944588
H4.3.7,H8.1024,-606.0766653528801
H4.3.7,H9.1024,-453.01434877498326
H4.3.8,H1.1024,-443.6748710685407
H4.3.8,H2.1024,-1944.8066050429313
H4.3.8,H4.1024,-69.42839937899903
H4.3.8,H5.1024,-931.9036912004703
H4.3.8,H6.1024,-5980.689337982004
H4.3.8,H7.1024,-335.040261765468
H4.3.8,H8.1024,-573.4328279982511
H4.3.8,H9.1024,-505.9191540072943
H4.3.9,H1.1024,-477.88466093703124
H4.3.9,H2.1024,-2297.5984924928393
H4.3.9,H4.1024,-66.41066019852006
H4.3.9,H5.1024,-943.2487739219881
H4.3.9,H6.1024,-7006.173505802398
H4.3.9,H7.1024,-374.5916810264132
H4.3.9,H8.1024,-601.8035630190784
H4.3.9,H9.1024,-481.51403361392755
H5.3.1,H1.1024,-268.19238969133875
H5.3.1,H2.1024,-540.6248266007991
H5.3.1,H4.1024,-461.6559526354228
H5.3.1,H5.1024,-54.47190170563418
H5.3.1,H6.1024,-2414.843586599475
H5.3.1,H7.1024,-173.59975236707183
H5.3.1,H8.1024,-160.37200120233118
H5.3.1,H9.1024,-326.28299729129145
H5.3.10,H1.1024,-260.6879087813216
H5.3.10,H2.1024,-621.9321471684498
H5.3.10,H4.1024,-429.96191559037493
H5.3.10,H5.1024,-60.830244291621035
H5.3.10,H6.1024,-2537.712999954843
H5.3.10,H7.1024,-172.07573285179825
H5.3.10,H8.1024,-157.14154541419646
H5.3.10,H9.1024,-335.7337848627898
H5.3.11,H1.1024,-269.1389081612005
H5.3.11,H2.1024,-592.5679929133295
H5.3.11,H4.1024,-423.7886786265605
H5.3.11,H5.1024,-60.07729573625071
H5.3.11,H6.1024,-2374.9448760615433
H5.3.11,H7.1024,-171.48239445016463
H5.3.11,H8.1024,-156.66677933417571
H5.3.11,H9.1024,-318.24562487606534
H5.3.12,H1.1024,-246.8149121959326
H5.3.12,H2.1024,-633.9820070309324
H5.3.12,H4.1024,-411.40282355243494
H5.3.12,H5.1024,-64.49761960295562
H5.3.12,H6.1024,-2254.2507589904685
H5.3.12,H7.1024,-172.9971160445513
H5.3.12,H8.1024,-164.14070637047763
H5.3.12,H9.1024,-346.8716515051372
H5.3.13,H1.1024,-267.7720011999377
H5.3.13,H2.1024,-590.8483526269887
H5.3.13,H4.1024,-428.8564231190216
H5.3.13,H5.1024,-56.84190197867582
H5.3.13,H6.1024,-2368.8744090140376
H5.3.13,H7.1024,-177.14200505846952
H5.3.13,H8.1024,-154.11803063147485
H5.3.13,H9.1024,-320.9385624064123
H5.3.14,H1.1024,-277.08431201389726
H5.3.14,H2.1024,-602.6460627264347
H5.3.14,H4.1024,-437.5590927742041
H5.3.14,H5.1024,-57.37592539259381
H5.3.14,H6.1024,-2433.74343309082
H5.3.14,H7.1024,-177.48780531316854
H5.3.14,H8.1024,-156.08603306341314
H5.3.14,H9.1024,-327.09004955043486
H5.3.15,H1.1024,-271.10892934539805
H5.3.15,H2.1024,-576.413834716042
H5.3.15,H4.1024,-413.9565365958066
H5.3.15,H5.1024,-64.90959317271256
H5.3.15,H6.1024,-2408.053129696536
H5.3.15,H7.1024,-171.98371215826577
H5.3.15,H8.1024,-156.27341960601646
H5.3.15,H9.1024,-320.1374121208104
H5.3.16,H1.1024,-278.06130457655945
H5.3.16,H2.1024,-580.4104072843875
H5.3.16,H4.1024,-413.9818270400313
H5.3.16,H5.1024,-58.626273455701046
H5.3.16,H6.1024,-2238.760534220987
H5.3.16,H7.1024,-177.20890965964674
H5.3.16,H8.1024,-158.73494539841872
H5.3.16,H9.1024,-330.71559222773243
H5.3.17,H1.1024,-247.17925845326187
H5.3.17,H2.1024,-562.79845640841
H5.3.17,H4.1024,-411.8565870504902
H5.3.17,H5.1024,-56.41698249890558
H5.3.17,H6.1024,-2181.995995422332
H5.3.17,H7.1024,-174.9826730277773
H5.3.17,H8.1024,-152.6778115017954
H5.3.17,H9.1024,-319.7907382444693
H5.3.18,H1.1024,-243.65489045830347
H5.3.18,H2.1024,-570.3128445878087
H5.3.18,H4.1024,-410.2847461944683
H5.3.18,H5.1024,-64.57067492399551
H5.3.18,H6.1024,-2150.0140476440397
H5.3.18,H7.1024,-172.3001873193936
H5.3.18,H8.1024,-158.71676456642464
H5.3.18,H9.1024,-353.6294381309561
H5.3.19,H1.1024,-266.1084350808927
H5.3.19,H2.1024,-570.1869524408409
H5.3.19,H4.1024,-419.1395848441996
H5.3.19,H5.1024,-59.10094183557022
H5.3.19,H6.1024,-2397.1938170162357
H5.3.19,H7.1024,-179.12146882461803
H5.3.19,H8.1024,-163.62876033924877
H5.3.19,H9.1024,-328.09683045744805
H5.3.2,H1.1024,-246.46867808153132
H5.3.2,H2.1024,-568.6043877329912
H5.3.2,H4.1024,-424.1266121599942
H5.3.2,H5.1024,-56.99574158967232
H5.3.2,H6.1024,-2310.6319547230787
H5.3.2,H7.1024,-175.45064626403712
H5.3.2,H8.1024,-157.87934487573906
H5.3.2,H9.1024,-334.3725901616436
H5.3.20,H1.1024,-237.5367988668719
H5.3.20,H2.1024,-547.4243365200484
H5.3.20,H4.1024,-410.24144562672757
H5.3.20,H5.1024,-59.60476053363398
H5.3.20,H6.1024,-2330.4343880659953
H5.3.20,H7.1024,-170.60290099774744
H5.3.20,H8.1024,-159.29510945750263
H5.3.20,H9.1024,-306.3011111877866
H5.3.3,H1.1024,-262.623107706613
H5.3.3,H2.1024,-519.7131498783244
H5.3.3,H4.1024,-428.0824078623629
H5.3.3,H5.1024,-52.31381538572191
H5.3.3,H6.1024,-2473.381758684613
H5.3.3,H7.1024,-176.75740843425302
H5.3.3,H8.1024,-160.50713940877392
H5.3.3,H9.1024,-300.7571014920772
H5.3.4,H1.1024,-274.0332832115177
H5.3.4,H2.1024,-576.41605653387
H5.3.4,H4.1024,-440.00855917143014
H5.3.4,H5.1024,-57.94571440791157
H5.3.4,H6.1024,-2256.4716967948084
H5.3.4,H7.1024,-176.8650127234729
H5.3.4,H8.1024,-163.36578239797487
H5.3.4,H9.1024,-323.62464184589555
H5.3.5,H1.1024,-251.0751525479524
H5.3.5,H2.1024,-571.2289193710254
H5.3.5,H4.1024,-437.4220232678701
H5.3.5,H5.1024,-56.2513808737603
H5.3.5,H6.1024,-2393.564463327658
H5.3.5,H7.1024,-179.5894729010601
H5.3.5,H8.1024,-168.99239236535973
H5.3.5,H9.1024,-345.541474715048
H5.3.6,H1.1024,-261.5494917995003
H5.3.6,H2.1024,-582.8905858146076
H5.3.6,H4.1024,-460.44122477622483
H5.3.6,H5.1024,-54.06370548441829
H5.3.6,H6.1024,-2583.3015637715253
H5.3.6,H7.1024,-177.4392605842512
H5.3.6,H8.1024,-158.87245921682646
H5.3.6,H9.1024,-317.73581551849907
H5.3.7,H1.1024,-248.39546115096536
H5.3.7,H2.1024,-639.191460102066
H5.3.7,H4.1024,-428.8757625562775
H5.3.7,H5.1024,-64.40193477723993
H5.3.7,H6.1024,-2193.461400776582
H5.3.7,H7.1024,-176.77912981267684
H5.3.7,H8.1024,-177.7220806758679
H5.3.7,H9.1024,-358.9618376990818
H5.3.8,H1.1024,-274.6432495052716
H5.3.8,H2.1024,-566.5345325232994
H5.3.8,H4.1024,-469.1674298986838
H5.3.8,H5.1024,-54.686790171088184
H5.3.8,H6.1024,-2447.4591971303894
H5.3.8,H7.1024,-177.21956865338652
H5.3.8,H8.1024,-161.48924344197795
H5.3.8,H9.1024,-324.8062668183394
