Recording Name,Model Name,Score
H1.15.1,H1.512,-84.30334738720948
H1.15.1,H2.512,-569.7744908833007
H1.15.1,H4.512,-539.9478926237333
H1.15.1,H5.512,-859.418138106722
H1.15.1,H6.512,-859.5177243084627
H1.15.1,H7.512,-133.98423031227466
H1.15.1,H8.512,-128.91597051709323
H1.15.1,H9.512,-127.44001997561466
H1.15.2,H1.512,-82.2679787389588
H1.15.2,H2.512,-578.1439728205836
H1.15.2,H4.512,-482.38921655085244
H1.15.2,H5.512,-797.3493693479681
H1.15.2,H6.512,-796.4307791011363
H1.15.2,H7.512,-129.1005318973567
H1.15.2,H8.512,-127.01617816233791
H1.15.2,H9.512,-122.95571629832791
H1.15.3,H1.512,-82.13881706883154
H1.15.3,H2.512,-519.6307588632211
H1.15.3,H4.512,-520.0509508838561
H1.15.3,H5.512,-720.7279112325027
H1.15.3,H6.512,-824.5865187671936
H1.15.3,H7.512,-131.425965718192
H1.15.3,H8.512,-118.6857678890764
H1.15.3,H9.512,-127.68455197886671
H1.15.4,H1.512,-79.04489513563226
H1.15.4,H2.512,-539.3783931321319
H1.15.4,H4.512,-472.3181048464257
H1.15.4,H5.512,-718.4794379325135
H1.15.4,H6.512,-805.7012276548547
H1.15.4,H7.512,-133.7800461288809
H1.15.4,H8.512,-123.28791010189562
H1.15.4,H9.512,-124.39964891449426
H2.15.1,H1.512,-122.80216379851906
H2.15.1,H2.512,-81.59227473994287
H2.15.1,H4.512,-554.0291921981134
H2.15.1,H5.512,-1217.1437848453381
H2.15.1,H6.512,-1009.2060729927193
H2.15.1,H7.512,-125.15064181480486
H2.15.1,H8.512,-98.5859754943384
H2.15.1,H9.512,-177.2602529330232
H2.15.2,H1.512,-124.35140558421607
H2.15.2,H2.512,-88.20620093706356
H2.15.2,H4.512,-557.6075676472908
H2.15.2,H5.512,-1243.8621625347623
H2.15.2,H6.512,-1069.0113862645517
H2.15.2,H7.512,-123.46715442088934
H2.15.2,H8.512,-99.07533036345744
H2.15.2,H9.512,-179.40450742110227
H2.15.3,H1.512,-122.63881916827259
H2.15.3,H2.512,-76.11160828632667
H2.15.3,H4.512,-541.5345891364086
H2.15.3,H5.512,-1195.2796263204868
H2.15.3,H6.512,-1129.915802424642
H2.15.3,H7.512,-120.40076823663645
H2.15.3,H8.512,-98.8850877265105
H2.15.3,H9.512,-173.74860165589854
H2.15.4,H1.512,-127.79945529666696
H2.15.4,H2.512,-93.91870109907784
H2.15.4,H4.512,-549.2246481345811
H2.15.4,H5.512,-1200.2055233363224
H2.15.4,H6.512,-991.7330214839468
H2.15.4,H7.512,-124.36549196422045
H2.15.4,H8.512,-96.46616892994179
H2.15.4,H9.512,-174.8224450011863
H4.15.1,H1.512,-210.2971056609849
H4.15.1,H2.512,-1103.5480302077176
H4.15.1,H4.512,-47.39664394993434
H4.15.1,H5.512,-724.3388591444987
H4.15.1,H6.512,-2533.01654432937
H4.15.1,H7.512,-231.20296837440014
H4.15.1,H8.512,-281.3329562084485
H4.15.1,H9.512,-209.0839753806292
H4.15.2,H1.512,-206.35488229595634
H4.15.2,H2.512,-1059.5342614156405
H4.15.2,H4.512,-47.742236873909896
H4.15.2,H5.512,-714.3585435312881
H4.15.2,H6.512,-2412.5663186459124
H4.15.2,H7.512,-227.91144217887734
H4.15.2,H8.512,-276.0719094759406
H4.15.2,H9.512,-213.02753242304777
H4.15.3,H1.512,-198.983944475903
H4.15.3,H2.512,-1074.5165206237166
H4.15.3,H4.512,-47.46638513409195
H4.15.3,H5.512,-678.1561797425962
H4.15.3,H6.512,-2435.378250616778
H4.15.3,H7.512,-223.78712898838407
H4.15.3,H8.512,-276.7381167560058
H4.15.3,H9.512,-206.0969635769273
H4.15.4,H1.512,-208.31784570576175
H4.15.4,H2.512,-1043.9472110461977
H4.15.4,H4.512,-47.218901277447245
H4.15.4,H5.512,-703.2063190804118
H4.15.4,H6.512,-2441.407965617935
H4.15.4,H7.512,-223.8508622477543
H4.15.4,H8.512,-274.81644359315214
H4.15.4,H9.512,-212.12348992928676
H5.15.1,H1.512,-93.07911058310363
H5.15.1,H2.512,-304.09571139348503
H5.15.1,H4.512,-404.0506116154833
H5.15.1,H5.512,-40.86170052054611
H5.15.1,H6.512,-1128.2193094886893
H5.15.1,H7.512,-117.20531246573357
H5.15.1,H8.512,-88.7770339926075
H5.15.1,H9.512,-118.95063161002935
H5.15.2,H1.512,-95.64485788775728
H5.15.2,H2.512,-303.90551837503176
H5.15.2,H4.512,-408.0617207759929
H5.15.2,H5.512,-41.593286790071126
H5.15.2,H6.512,-1089.6277793734275
H5.15.2,H7.512,-116.90497464140755
H5.15.2,H8.512,-87.78751592304025
H5.15.2,H9.512,-120.41663066373837
H5.15.3,H1.512,-95.93645248220942
H5.15.3,H2.512,-303.2194748350567
H5.15.3,H4.512,-394.7414087158259
H5.15.3,H5.512,-42.40882057166971
H5.15.3,H6.512,-1062.7143004082145
H5.15.3,H7.512,-115.23726173411318
H5.15.3,H8.512,-88.08078361335987
H5.15.3,H9.512,-120.79937120680361
H5.15.4,H1.512,-94.29595458192863
H5.15.4,H2.512,-301.18509155082126
H5.15.4,H4.512,-386.80113113537664
H5.15.4,H5.512,-42.1387403333195
H5.15.4,H6.512,-1062.7719453820087
H5.15.4,H7.512,-115.59984918481479
H5.15.4,H8.512,-87.56679528806688
H5.15.4,H9.512,-119.97045560211909
H6.15.1,H1.512,-855.3148734987711
H6.15.1,H2.512,-14576.333966307318
H6.15.1,H4.512,-21228.863431472833
H6.15.1,H5.512,-7713.909144198394
H6.15.1,H6.512,-102.00698663674288
H6.15.1,H7.512,-301.82729567348036
H6.15.1,H8.512,-530.7819657950671
H6.15.1,H9.512,-908.4792569831391
H6.15.2,H1.512,-825.3508849634574
H6.15.2,H2.512,-14110.010008735206
H6.15.2,H4.512,-20377.706883480263
H6.15.2,H5.512,-8146.908131052442
H6.15.2,H6.512,-102.62578380015546
H6.15.2,H7.512,-290.6633108771282
H6.15.2,H8.512,-504.48000036327545
H6.15.2,H9.512,-890.6712949202614
H6.15.3,H1.512,-772.2745625676067
H6.15.3,H2.512,-12871.464187345737
H6.15.3,H4.512,-18953.6355152951
H6.15.3,H5.512,-8813.865557018422
H6.15.3,H6.512,-101.26746696109306
H6.15.3,H7.512,-288.18317144990607
H6.15.3,H8.512,-476.5972240315336
H6.15.3,H9.512,-834.8961127758307
H6.15.4,H1.512,-830.1851075970055
H6.15.4,H2.512,-13645.570281146578
H6.15.4,H4.512,-20113.126741173048
H6.15.4,H5.512,-8749.397394557123
H6.15.4,H6.512,-102.00091565199084
H6.15.4,H7.512,-300.66527157457807
H6.15.4,H8.512,-499.9215216977024
H6.15.4,H9.512,-881.6532757872482
H7.15.1,H1.512,-361.0118580917068
H7.15.1,H2.512,-1390.0919785267358
H7.15.1,H4.512,-1015.537019075373
H7.15.1,H5.512,-815.6513131090691
H7.15.1,H6.512,-2190.481342203569
H7.15.1,H7.512,-52.99118183057569
H7.15.1,H8.512,-206.4151805877896
H7.15.1,H9.512,-311.32159691852974
H7.15.2,H1.512,-326.7837077011038
H7.15.2,H2.512,-1298.3215685314087
H7.15.2,H4.512,-986.2629771932563
H7.15.2,H5.512,-834.4135194037287
H7.15.2,H6.512,-2161.3614692568763
H7.15.2,H7.512,-53.45594546361236
H7.15.2,H8.512,-197.30556783192546
H7.15.2,H9.512,-303.8363554223378
H7.15.3,H1.512,-342.52151344356
H7.15.3,H2.512,-1411.1616050636376
H7.15.3,H4.512,-1046.0167453297097
H7.15.3,H5.512,-833.4299062266377
H7.15.3,H6.512,-2158.928639213783
H7.15.3,H7.512,-52.95165696786495
H7.15.3,H8.512,-204.7698778356624
H7.15.3,H9.512,-310.42996359436245
H7.15.4,H1.512,-330.7237776357551
H7.15.4,H2.512,-1276.5220176566502
H7.15.4,H4.512,-963.8558123912178
H7.15.4,H5.512,-866.3283725727031
H7.15.4,H6.512,-2236.9950763869388
H7.15.4,H7.512,-52.461501804218244
H7.15.4,H8.512,-198.38218304054752
H7.15.4,H9.512,-308.4543283823604
H8.15.1,H1.512,-163.95413546866865
H8.15.1,H2.512,-988.6195686648653
H8.15.1,H4.512,-2069.917358291819
H8.15.1,H5.512,-1201.1714914266922
H8.15.1,H6.512,-756.0557386016344
H8.15.1,H7.512,-152.63207811518197
H8.15.1,H8.512,-81.90278174891587
H8.15.1,H9.512,-168.42629727437637
H8.15.2,H1.512,-159.35507696885205
H8.15.2,H2.512,-1030.3317842087843
H8.15.2,H4.512,-2062.710769756351
H8.15.2,H5.512,-1291.998982714571
H8.15.2,H6.512,-733.14947348368
H8.15.2,H7.512,-156.1430833943659
H8.15.2,H8.512,-85.71382359834915
H8.15.2,H9.512,-161.0650313915253
H8.15.3,H1.512,-160.7875344139484
H8.15.3,H2.512,-1045.340875881233
H8.15.3,H4.512,-2166.807434387919
H8.15.3,H5.512,-1413.0456469217347
H8.15.3,H6.512,-753.4006908331181
H8.15.3,H7.512,-149.72828705319017
H8.15.3,H8.512,-79.37541446391772
H8.15.3,H9.512,-168.62826615003232
H8.15.4,H1.512,-163.09859308657073
H8.15.4,H2.512,-970.0875899059884
H8.15.4,H4.512,-1970.2042756283427
H8.15.4,H5.512,-1357.4388812684706
H8.15.4,H6.512,-751.9043385367654
H8.15.4,H7.512,-145.75986439598518
H8.15.4,H8.512,-79.05836995237127
H8.15.4,H9.512,-164.5507787297329
H9.15.1,H1.512,-146.2370849839003
H9.15.1,H2.512,-1067.2015856739267
H9.15.1,H4.512,-621.5873312395338
H9.15.1,H5.512,-1561.3105211712316
H9.15.1,H6.512,-1503.560485196641
H9.15.1,H7.512,-170.47879635709788
H9.15.1,H8.512,-168.05501345337055
H9.15.1,H9.512,-84.75031480415421
H9.15.2,H1.512,-148.04313638787562
H9.15.2,H2.512,-1011.5670305718418
H9.15.2,H4.512,-701.07719702469
H9.15.2,H5.512,-1541.611788453274
H9.15.2,H6.512,-1453.6600050681536
H9.15.2,H7.512,-169.6632466712279
H9.15.2,H8.512,-164.70001141035024
H9.15.2,H9.512,-79.84084282250836
H9.15.3,H1.512,-150.18463377779344
H9.15.3,H2.512,-1039.0301530850093
H9.15.3,H4.512,-680.443647606292
H9.15.3,H5.512,-1303.4094412846935
H9.15.3,H6.512,-1534.4684647370864
H9.15.3,H7.512,-170.89394673901333
H9.15.3,H8.512,-164.05663415017017
H9.15.3,H9.512,-80.31974702738424
H9.15.4,H1.512,-153.00804383206253
H9.15.4,H2.512,-1015.9084074361966
H9.15.4,H4.512,-777.7239877035098
H9.15.4,H5.512,-1491.5550951434984
H9.15.4,H6.512,-1501.9220716263944
H9.15.4,H7.512,-175.04446859656696
H9.15.4,H8.512,-160.5857950924459
