Recording Name,Model Name,Score
H5.10.2,H2.512,-307.8241118947429
H5.10.2,H4.512,-403.86608477412005
H5.10.2,H5.512,-41.981415475105116
H5.10.2,H6.512,-1057.9437492001261
H5.10.2,H7.512,-116.65565545211052
H5.10.2,H8.512,-88.16079441262983
H5.10.2,H9.512,-120.44833321095562
H5.10.3,H1.512,-95.1229580319683
H5.10.3,H2.512,-303.9573147940849
H5.10.3,H4.512,-409.1639504441278
H5.10.3,H5.512,-41.451765728530376
H5.10.3,H6.512,-1105.3102463181497
H5.10.3,H7.512,-116.85979369421528
H5.10.3,H8.512,-88.11958978389637
H5.10.3,H9.512,-119.9638434444973
H5.10.4,H1.512,-95.7915511530135
H5.10.4,H2.512,-303.54833233158996
H5.10.4,H4.512,-399.28197361424105
H5.10.4,H5.512,-42.16809028769155
H5.10.4,H6.512,-1058.6078700765968
H5.10.4,H7.512,-114.97652182920056
H5.10.4,H8.512,-87.68118781497613
H5.10.4,H9.512,-120.10013153408569
H5.10.5,H1.512,-95.16950318250883
H5.10.5,H2.512,-300.1778005777167
H5.10.5,H4.512,-389.2107477745755
H5.10.5,H5.512,-42.31761851848256
H5.10.5,H6.512,-1055.0283314627613
H5.10.5,H7.512,-115.94640342156342
H5.10.5,H8.512,-87.37078064598421
H5.10.5,H9.512,-120.18087968519595
H5.10.6,H1.512,-94.39763677422592
H5.10.6,H2.512,-302.9148145745387
H5.10.6,H4.512,-383.72059299767443
H5.10.6,H5.512,-42.34225559978946
H5.10.6,H6.512,-1074.0265344286113
H5.10.6,H7.512,-115.33831228362851
H5.10.6,H8.512,-88.43680570794979
H5.10.6,H9.512,-120.85852558494312
H6.10.1,H1.512,-880.7472497658699
H6.10.1,H2.512,-15078.008751582083
H6.10.1,H4.512,-21966.52893823004
H6.10.1,H5.512,-7566.202042413507
H6.10.1,H6.512,-104.1356886502227
H6.10.1,H7.512,-305.73623779316745
H6.10.1,H8.512,-553.5955799076168
H6.10.1,H9.512,-936.8174695944699
H6.10.2,H1.512,-828.0202096578744
H6.10.2,H2.512,-14022.359801790375
H6.10.2,H4.512,-20227.541654118973
H6.10.2,H5.512,-7932.706860572777
H6.10.2,H6.512,-99.46721568202452
H6.10.2,H7.512,-294.76861747434873
H6.10.2,H8.512,-503.45572426978686
H6.10.2,H9.512,-871.5086347531915
H6.10.3,H1.512,-812.231178269598
H6.10.3,H2.512,-13929.14740919133
H6.10.3,H4.512,-20215.784880080624
H6.10.3,H5.512,-8292.317009889968
H6.10.3,H6.512,-103.34625132310029
H6.10.3,H7.512,-288.2310545583967
H6.10.3,H8.512,-495.8416450601101
H6.10.3,H9.512,-890.3997235074394
H6.10.4,H1.512,-784.2383142844066
H6.10.4,H2.512,-13234.742733741365
H6.10.4,H4.512,-19350.653879284364
H6.10.4,H5.512,-8673.982646629845
H6.10.4,H6.512,-101.3956268525993
H6.10.4,H7.512,-286.80888609413034
H6.10.4,H8.512,-480.9724493866358
H6.10.4,H9.512,-855.4494775077869
H6.10.5,H1.512,-766.4543061368701
H6.10.5,H2.512,-12495.42832814364
H6.10.5,H4.512,-18622.97800168764
H6.10.5,H5.512,-8968.367014923173
H6.10.5,H6.512,-101.07832199789756
H6.10.5,H7.512,-293.35818038495034
H6.10.5,H8.512,-469.9817258215378
H6.10.5,H9.512,-817.741352363627
H6.10.6,H1.512,-852.996884825642
H6.10.6,H2.512,-14045.380640853467
H6.10.6,H4.512,-20626.511503730213
H6.10.6,H5.512,-8702.5447658103
H6.10.6,H6.512,-102.42862506912897
H6.10.6,H7.512,-303.10559805764564
H6.10.6,H8.512,-513.8239433856804
H6.10.6,H9.512,-901.6332529732043
H7.10.1,H1.512,-355.90919471035215
H7.10.1,H2.512,-1408.4960387858564
H7.10.1,H4.512,-1008.6303428548302
H7.10.1,H5.512,-790.0425444763166
H7.10.1,H6.512,-2190.0053327583564
H7.10.1,H7.512,-53.29469143620125
H7.10.1,H8.512,-204.22467704941582
H7.10.1,H9.512,-308.499125260299
H7.10.2,H1.512,-347.5309803618714
H7.10.2,H2.512,-1317.9968468789916
H7.10.2,H4.512,-991.8019179185508
H7.10.2,H5.512,-837.5963833046757
H7.10.2,H6.512,-2190.079147934256
H7.10.2,H7.512,-52.79290826219329
H7.10.2,H8.512,-203.42938621008705
H7.10.2,H9.512,-309.4906359082583
H7.10.3,H1.512,-328.39078953779716
H7.10.3,H2.512,-1306.793776447663
H7.10.3,H4.512,-1002.3753308495521
H7.10.3,H5.512,-847.6012750349694
H7.10.3,H6.512,-2147.648240166248
H7.10.3,H7.512,-53.58547453107196
H7.10.3,H8.512,-198.00625680649554
H7.10.3,H9.512,-304.8830445898804
H7.10.4,H1.512,-356.85004489977536
H7.10.4,H2.512,-1464.4230432830157
H7.10.4,H4.512,-1045.705078674625
H7.10.4,H5.512,-816.6677299498443
H7.10.4,H6.512,-2145.048762050228
H7.10.4,H7.512,-53.21071421285903
H7.10.4,H8.512,-210.1568470686246
H7.10.4,H9.512,-312.6602538267834
H7.10.5,H1.512,-324.4943800127411
H7.10.5,H2.512,-1345.616568469817
H7.10.5,H4.512,-1033.7756331443313
H7.10.5,H5.512,-871.8139155588265
H7.10.5,H6.512,-2191.8950104550386
H7.10.5,H7.512,-52.851911272404855
H7.10.5,H8.512,-196.0206096496774
H7.10.5,H9.512,-307.9457223010341
H7.10.6,H1.512,-328.3279244570029
H7.10.6,H2.512,-1220.0487169770415
H7.10.6,H4.512,-935.2613776673195
H7.10.6,H5.512,-861.8068408461194
H7.10.6,H6.512,-2257.5453477009114
H7.10.6,H7.512,-52.05287511418309
H7.10.6,H8.512,-198.4109829327563
H7.10.6,H9.512,-307.61250127176953
H8.10.1,H1.512,-164.3124567225996
H8.10.1,H2.512,-1031.32591509258
H8.10.1,H4.512,-2159.754423624695
H8.10.1,H5.512,-1187.6862948637458
H8.10.1,H6.512,-748.6771041861399
H8.10.1,H7.512,-150.99456081688257
H8.10.1,H8.512,-80.18973601871707
H8.10.1,H9.512,-172.2203662749001
H8.10.2,H1.512,-158.891116114717
H8.10.2,H2.512,-951.4870305054553
H8.10.2,H4.512,-1966.4510612099905
H8.10.2,H5.512,-1361.9551430964718
H8.10.2,H6.512,-764.0607171040492
H8.10.2,H7.512,-155.689224086393
H8.10.2,H8.512,-81.33328813295957
H8.10.2,H9.512,-164.6023207326676
H8.10.3,H1.512,-161.76024581896448
H8.10.3,H2.512,-1045.6140837124392
H8.10.3,H4.512,-2072.73670723757
H8.10.3,H5.512,-1190.114273251677
H8.10.3,H6.512,-721.0699968377827
H8.10.3,H7.512,-156.47895736104616
H8.10.3,H8.512,-89.90188386922091
H8.10.3,H9.512,-157.41430599128483
H8.10.4,H1.512,-157.6910031083869
H8.10.4,H2.512,-983.974699821855
H8.10.4,H4.512,-2011.0042986015999
H8.10.4,H5.512,-1309.5520731527984
H8.10.4,H6.512,-763.8477446551244
H8.10.4,H7.512,-146.33045669827828
H8.10.4,H8.512,-79.02845031069612
H8.10.4,H9.512,-166.73866012435332
H8.10.5,H1.512,-165.72663413603627
H8.10.5,H2.512,-1022.6038192965038
H8.10.5,H4.512,-2115.667946481751
H8.10.5,H5.512,-1349.6647188341228
H8.10.5,H6.512,-745.3171478586077
H8.10.5,H7.512,-151.6828983369479
H8.10.5,H8.512,-82.19922730782173
H8.10.5,H9.512,-167.30597549555895
H8.10.6,H1.512,-162.41155400635554
H8.10.6,H2.512,-1016.5641795624732
H8.10.6,H4.512,-2078.84531994104
H8.10.6,H5.512,-1496.5100002983875
H8.10.6,H6.512,-748.7926515410928
H8.10.6,H7.512,-145.21887213853682
H8.10.6,H8.512,-76.42299900591566
H8.10.6,H9.512,-165.72393169973552
H9.10.1,H1.512,-146.12006399514607
H9.10.1,H2.512,-1052.777521179173
H9.10.1,H4.512,-619.3544892821427
H9.10.1,H5.512,-1497.4117320897676
H9.10.1,H6.512,-1472.6110814320882
H9.10.1,H7.512,-170.00066534246625
H9.10.1,H8.512,-168.20926828377023
H9.10.1,H9.512,-85.42479733228696
H9.10.2,H1.512,-147.99007011147705
H9.10.2,H2.512,-1068.9218073405068
H9.10.2,H4.512,-689.259614116014
H9.10.2,H5.512,-1629.2783550580275
H9.10.2,H6.512,-1537.4815015569625
H9.10.2,H7.512,-171.34077461024134
H9.10.2,H8.512,-163.4784604464615
H9.10.2,H9.512,-81.93396517429433
H9.10.3,H1.512,-147.30030059581313
H9.10.3,H2.512,-996.249580317169
H9.10.3,H4.512,-675.2416750607111
H9.10.3,H5.512,-1525.8504026861956
H9.10.3,H6.512,-1426.0771458284007
H9.10.3,H7.512,-168.80648529108106
H9.10.3,H8.512,-167.48317209399704
H9.10.3,H9.512,-79.51657800364146
H9.10.4,H1.512,-149.13322876493123
H9.10.4,H2.512,-1044.7638521908743
H9.10.4,H4.512,-652.3639183776518
H9.10.4,H5.512,-1323.955747008893
H9.10.4,H6.512,-1515.3425532764684
H9.10.4,H7.512,-170.03342589797614
H9.10.4,H8.512,-162.70458967978848
H9.10.4,H9.512,-80.25431695762289
H9.10.5,H1.512,-155.5558186859562
H9.10.5,H2.512,-1019.7839485737122
H9.10.5,H4.512,-812.8485035356025
H9.10.5,H5.512,-1423.9469548649136
H9.10.5,H6.512,-1530.1395909668224
H9.10.5,H7.512,-176.35449651497336
H9.10.5,H8.512,-165.4888044493104
H9.10.5,H9.512,-80.27496442757298
H9.10.6,H1.512,-150.00682055805177
H9.10.6,H2.512,-1016.8852268032957
H9.10.6,H4.512,-724.0593668350105
H9.10.6,H5.512,-1448.2924710734178
H9.10.6,H6.512,-1506.0193675569758
H9.10.6,H7.512,-172.58475739917688
H9.10.6,H8.512,-158.61764053197342
H9.10.6,H9.512,-77.68159422397336
