Recording Name,Model Name,Score
F1.15.1,F1.512,-83.22229783413108
F1.15.1,F11.512,-4684.216240793965
F1.15.1,F2.512,-747.8841782362781
F1.15.1,F3 .512,-209.77904511160034
F1.15.1,F4.512,-372.05488978187844
F1.15.1,F5.512,-454.90216213707686
F1.15.1,F6.512,-151.86774917366765
F1.15.1,F7.512,-841.4517065905761
F1.15.1,F8.512,-123.00730771784127
F1.15.1,F9.512,-3507.153877082388
F1.15.2,F1.512,-87.98017605278308
F1.15.2,F11.512,-4642.871085037236
F1.15.2,F2.512,-788.273292092468
F1.15.2,F3 .512,-214.29850107213943
F1.15.2,F4.512,-378.81891058405733
F1.15.2,F5.512,-456.2039072573921
F1.15.2,F6.512,-149.00005325981132
F1.15.2,F7.512,-878.983082361297
F1.15.2,F8.512,-116.60227798775773
F1.15.2,F9.512,-3526.3592801956715
F1.15.3,F1.512,-88.07472770872207
F1.15.3,F11.512,-4394.407212479854
F1.15.3,F2.512,-742.246057957104
F1.15.3,F3 .512,-209.03124005247366
F1.15.3,F4.512,-355.90376631953575
F1.15.3,F5.512,-426.14256729276326
F1.15.3,F6.512,-148.92389035661654
F1.15.3,F7.512,-839.1891794615426
F1.15.3,F8.512,-124.60885097899563
F1.15.3,F9.512,-3259.729367522704
F1.15.4,F1.512,-81.65963313244566
F1.15.4,F11.512,-4920.53851659896
F1.15.4,F2.512,-712.5441043294023
F1.15.4,F3 .512,-221.8223784337601
F1.15.4,F4.512,-386.7782584264325
F1.15.4,F5.512,-462.11642933293547
F1.15.4,F6.512,-150.6024134431929
F1.15.4,F7.512,-823.2560026204158
F1.15.4,F8.512,-119.97771185191742
F1.15.4,F9.512,-3655.7812301536655
F11.15.1,F1.512,-452.7921865296973
F11.15.1,F11.512,-49.02551062093974
F11.15.1,F2.512,-302.4124682014055
F11.15.1,F3 .512,-290.4498389315416
F11.15.1,F4.512,-1170.0286906801846
F11.15.1,F5.512,-1439.2936412537135
F11.15.1,F6.512,-161.8398918803926
F11.15.1,F7.512,-301.9073530735774
F11.15.1,F8.512,-150.54210402710558
F11.15.1,F9.512,-218.88147740852224
F11.15.2,F1.512,-439.03272752925193
F11.15.2,F11.512,-48.05885800225332
F11.15.2,F2.512,-294.5588691762664
F11.15.2,F3 .512,-279.96531203616064
F11.15.2,F4.512,-1163.7037707463307
F11.15.2,F5.512,-1404.016104275164
F11.15.2,F6.512,-158.57225108397378
F11.15.2,F7.512,-287.78018613196076
F11.15.2,F8.512,-146.65270853894833
F11.15.2,F9.512,-206.0742788823877
F11.15.3,F1.512,-382.20233803724574
F11.15.3,F11.512,-47.65676545656389
F11.15.3,F2.512,-245.9156931704174
F11.15.3,F3 .512,-253.0421598350329
F11.15.3,F4.512,-1210.1486401563868
F11.15.3,F5.512,-1404.032720809798
F11.15.3,F6.512,-145.81548458587713
F11.15.3,F7.512,-261.8392028116864
F11.15.3,F8.512,-133.10808151624303
F11.15.3,F9.512,-212.18100688643386
F11.15.4,F1.512,-417.07220029907376
F11.15.4,F11.512,-48.37656694693129
F11.15.4,F2.512,-297.46057290064135
F11.15.4,F3 .512,-271.9931747623229
F11.15.4,F4.512,-1152.8295413681524
F11.15.4,F5.512,-1390.8985619025907
F11.15.4,F6.512,-157.67627665829158
F11.15.4,F7.512,-291.91503948242445
F11.15.4,F8.512,-151.42912750267573
F11.15.4,F9.512,-208.3135343030417
F2.15.1,F1.512,-280.29522239757284
F2.15.1,F11.512,-519.8658653904921
F2.15.1,F2.512,-49.15955879752108
F2.15.1,F3 .512,-157.89881719868166
F2.15.1,F4.512,-627.8756315978264
F2.15.1,F5.512,-756.0688103143367
F2.15.1,F6.512,-225.83285766912772
F2.15.1,F7.512,-61.45784151023668
F2.15.1,F8.512,-145.3605937451091
F2.15.1,F9.512,-305.85842207096607
F2.15.2,F1.512,-279.9052153352516
F2.15.2,F11.512,-514.3315727357502
F2.15.2,F2.512,-49.27640783663828
F2.15.2,F3 .512,-161.65614377562645
F2.15.2,F4.512,-622.0096394653192
F2.15.2,F5.512,-730.222678674134
F2.15.2,F6.512,-227.5149240905926
F2.15.2,F7.512,-60.51769264816247
F2.15.2,F8.512,-145.4501545550066
F2.15.2,F9.512,-308.76320580315314
F2.15.3,F1.512,-297.8263258290017
F2.15.3,F11.512,-597.3596527746456
F2.15.3,F2.512,-46.864749856841186
F2.15.3,F3 .512,-159.9011887297996
F2.15.3,F4.512,-569.0560118064184
F2.15.3,F5.512,-691.249302429865
F2.15.3,F6.512,-271.5836514368238
F2.15.3,F7.512,-56.84734301628544
F2.15.3,F8.512,-157.99665626443849
F2.15.3,F9.512,-312.87333956108296
F2.15.4,F1.512,-307.98930306844795
F2.15.4,F11.512,-635.1391068710543
F2.15.4,F2.512,-46.10860133657328
F2.15.4,F3 .512,-156.2671540045831
F2.15.4,F4.512,-563.7551325951877
F2.15.4,F5.512,-673.9817076286731
F2.15.4,F6.512,-276.6420773172201
F2.15.4,F7.512,-54.360931455196024
F2.15.4,F8.512,-162.77506071760743
F2.15.4,F9.512,-317.7501182213852
F3.15.1,F1.512,-508.3471936253647
F3.15.1,F11.512,-2989.5445066239718
F3.15.1,F2.512,-456.23355407592453
F3.15.1,F3 .512,-76.54628900562214
F3.15.1,F4.512,-2496.8495592741842
F3.15.1,F5.512,-2624.9076383129177
F3.15.1,F6.512,-169.83587246910028
F3.15.1,F7.512,-534.6510708518945
F3.15.1,F8.512,-112.74608825266186
F3.15.1,F9.512,-1288.3791669269658
F3.15.2,F1.512,-499.70300339334494
F3.15.2,F11.512,-2681.5210873243573
F3.15.2,F2.512,-437.3880325502537
F3.15.2,F3 .512,-76.26031433020036
F3.15.2,F4.512,-2524.192626045221
F3.15.2,F5.512,-2577.167694379425
F3.15.2,F6.512,-169.5622007452894
F3.15.2,F7.512,-532.5629145239652
F3.15.2,F8.512,-119.94406673369411
F3.15.2,F9.512,-1278.0604027314275
F3.15.3,F1.512,-511.0713973154376
F3.15.3,F11.512,-2996.592641543797
F3.15.3,F2.512,-474.0852127119258
F3.15.3,F3 .512,-79.98978102869332
F3.15.3,F4.512,-2510.1384139181064
F3.15.3,F5.512,-2721.654847086267
F3.15.3,F6.512,-168.474439129249
F3.15.3,F7.512,-548.3640087566118
F3.15.3,F8.512,-116.5548801787694
F3.15.3,F9.512,-1261.5110501414151
F3.15.4,F1.512,-498.9694364160392
F3.15.4,F11.512,-2710.7951885105304
F3.15.4,F2.512,-463.955259633009
F3.15.4,F3 .512,-79.16256380193245
F3.15.4,F4.512,-2394.3623901438077
F3.15.4,F5.512,-2619.527609915916
F3.15.4,F6.512,-171.20574527001781
F3.15.4,F7.512,-533.2042562408539
F3.15.4,F8.512,-110.56162531732929
