Recording Name,Model Name,Score
F1.10.1,F1.512,-80.63814985942754
F1.10.1,F11.512,-4726.654969285954
F1.10.1,F2.512,-770.9857951026158
F1.10.1,F3 .512,-209.19901567168523
F1.10.1,F4.512,-375.7767301589189
F1.10.1,F5.512,-466.8740136750906
F1.10.1,F6.512,-149.7578199259979
F1.10.1,F7.512,-855.4637737112938
F1.10.1,F8.512,-121.868909441452
F1.10.1,F9.512,-3588.670835207634
F1.10.2,F1.512,-84.98490263438579
F1.10.2,F11.512,-4819.464808959575
F1.10.2,F2.512,-734.0639216459842
F1.10.2,F3 .512,-214.02548129538204
F1.10.2,F4.512,-379.6961692618067
F1.10.2,F5.512,-461.1013775080022
F1.10.2,F6.512,-152.29397790277432
F1.10.2,F7.512,-835.041728759768
F1.10.2,F8.512,-122.18044353769524
F1.10.2,F9.512,-3600.6932825502145
F1.10.3,F1.512,-91.08834060943529
F1.10.3,F11.512,-4447.84134133038
F1.10.3,F2.512,-799.1768005026016
F1.10.3,F3 .512,-212.8688582272837
F1.10.3,F4.512,-371.00371735143517
F1.10.3,F5.512,-438.8224004642321
F1.10.3,F6.512,-149.26613976792106
F1.10.3,F7.512,-890.4068098372034
F1.10.3,F8.512,-115.3691824431754
F1.10.3,F9.512,-3363.2075755854535
F1.10.4,F1.512,-92.51642057264877
F1.10.4,F11.512,-4319.255924017219
F1.10.4,F2.512,-754.9632421346207
F1.10.4,F3 .512,-207.3135063864173
F1.10.4,F4.512,-350.40802237883236
F1.10.4,F5.512,-417.18321007806185
F1.10.4,F6.512,-148.31557311310206
F1.10.4,F7.512,-854.5394191992839
F1.10.4,F8.512,-125.7408794982244
F1.10.4,F9.512,-3110.7701165664485
F1.10.5,F1.512,-81.31112773157281
F1.10.5,F11.512,-4902.268380170809
F1.10.5,F2.512,-725.7620026856523
F1.10.5,F3 .512,-221.9636327018977
F1.10.5,F4.512,-388.825943953132
F1.10.5,F5.512,-474.4670137174259
F1.10.5,F6.512,-148.51184561209934
F1.10.5,F7.512,-830.1898896533417
F1.10.5,F8.512,-119.04458628975995
F1.10.5,F9.512,-3741.5636541720414
F1.10.6,F1.512,-80.84261500908438
F1.10.6,F11.512,-4739.9323895946345
F1.10.6,F2.512,-701.2254105133501
F1.10.6,F3 .512,-216.9771606453212
