Recording Name,Model Name,Score
F4.30.2,F4.512,-49.935425682496756
F4.30.2,F5.512,-52.044342632126686
F4.30.2,F6.512,-172.0561640332254
F4.30.2,F7.512,-1327.5736902275085
F4.30.2,F8.512,-161.08038871570074
F4.30.2,F9.512,-2396.565364302656
F5.30.1,F1.512,-211.27689407715513
F5.30.1,F11.512,-2458.4738504589714
F5.30.1,F2.512,-1381.6819354980312
F5.30.1,F3 .512,-284.4266786908339
F5.30.1,F4.512,-51.45131082928277
F5.30.1,F5.512,-47.53442570847811
F5.30.1,F6.512,-172.2859809542847
F5.30.1,F7.512,-1351.1562840525062
F5.30.1,F8.512,-163.4687195910295
F5.30.1,F9.512,-2457.6427044654515
F5.30.2,F1.512,-209.49237830194542
F5.30.2,F11.512,-2400.9565861467195
F5.30.2,F2.512,-1331.9798019436807
F5.30.2,F3 .512,-281.72794062443603
F5.30.2,F4.512,-51.171244347259
F5.30.2,F5.512,-46.923580975476206
F5.30.2,F6.512,-177.35400182428285
F5.30.2,F7.512,-1288.371551737032
F5.30.2,F8.512,-161.36338834147318
F5.30.2,F9.512,-2393.5552646722786
F6.30.1,F1.512,-346.5036117433121
F6.30.1,F11.512,-1446.7876253725954
F6.30.1,F2.512,-1099.4128771917997
F6.30.1,F3 .512,-180.35669069069166
F6.30.1,F4.512,-590.5432823878435
F6.30.1,F5.512,-807.1892199204732
F6.30.1,F6.512,-87.86032851961626
F6.30.1,F7.512,-1057.884888209715
F6.30.1,F8.512,-100.65673526220498
F6.30.1,F9.512,-1394.8416555962108
F6.30.2,F1.512,-337.0441943449969
F6.30.2,F11.512,-1411.3669927165322
F6.30.2,F2.512,-1022.341497890002
F6.30.2,F3 .512,-179.05277752995528
F6.30.2,F4.512,-562.16055259073
F6.30.2,F5.512,-779.9043429531672
F6.30.2,F6.512,-87.45863372414811
F6.30.2,F7.512,-971.7366249191201
F6.30.2,F8.512,-103.90240052243556
F6.30.2,F9.512,-1312.1947928627017
F7.30.1,F1.512,-270.5160836729435
F7.30.1,F11.512,-549.8732707182385
F7.30.1,F2.512,-60.264570036780015
F7.30.1,F3 .512,-162.32464858834885
F7.30.1,F4.512,-709.5001547222902
F7.30.1,F5.512,-733.7041547852524
F7.30.1,F6.512,-206.90735545446427
F7.30.1,F7.512,-48.628879876735844
F7.30.1,F8.512,-152.78535880461996
F7.30.1,F9.512,-279.4585416436419
F7.30.2,F1.512,-282.3532068944902
F7.30.2,F11.512,-586.6247596532166
F7.30.2,F2.512,-61.38815244559381
F7.30.2,F3 .512,-169.30542245421603
F7.30.2,F4.512,-700.0602368508797
F7.30.2,F5.512,-722.9405320305012
F7.30.2,F6.512,-222.06309433746188
F7.30.2,F7.512,-48.61956156173185
F7.30.2,F8.512,-164.80514613982876
F7.30.2,F9.512,-289.2114580586585
F8.30.1,F1.512,-421.8474302207246
F8.30.1,F11.512,-2403.5889679528636
F8.30.1,F2.512,-784.7478695385357
F8.30.1,F3 .512,-175.6289450478029
F8.30.1,F4.512,-2146.6769333158154
F8.30.1,F5.512,-2647.0110762554423
F8.30.1,F6.512,-142.72602636667884
F8.30.1,F7.512,-738.7698424271766
F8.30.1,F8.512,-81.54365384855085
F8.30.1,F9.512,-920.2085988529991
F8.30.2,F1.512,-409.43142507406344
F8.30.2,F11.512,-2468.776700506841
F8.30.2,F2.512,-806.8236873095352
F8.30.2,F3 .512,-178.57023783620895
F8.30.2,F4.512,-2006.9699161767924
F8.30.2,F5.512,-2474.8258149069547
F8.30.2,F6.512,-137.9306859740992
F8.30.2,F7.512,-777.3259012713962
F8.30.2,F8.512,-79.10226174695667
F8.30.2,F9.512,-946.9095136645236
F9.30.1,F1.512,-318.1082860450955
F9.30.1,F11.512,-212.02163545159104
